45
t_index	tf-idf
210	0.102429
594	0.111003
674	0.078421
711	0.089624
981	0.217860
1203	0.088668
1854	0.346095
2040	0.081722
2078	0.087261
2200	0.170476
2341	0.201090
2576	0.119776
2826	0.096767
3221	0.205660
3659	0.108663
3930	0.096767
4406	0.067245
4936	0.075671
5385	0.098970
5421	0.084098
5796	0.057357
6059	0.101839
6784	0.107045
6810	0.114149
6864	0.268839
6945	0.085886
6975	0.126843
7248	0.177072
7274	0.093862
7463	0.163711
7840	0.311584
8344	0.137386
8918	0.195480
9332	0.091831
9436	0.037718
10384	0.066578
10645	0.125536
10890	0.102726
10979	0.072855
11058	0.076444
11210	0.159083
11628	0.096498
12252	0.039295
12257	0.093348
12258	0.262827
