225
t_index	tf-idf
57	0.019264
68	0.011621
79	0.011579
84	0.011330
169	0.016636
230	0.010333
236	0.009789
279	0.014961
319	0.043505
326	0.027124
380	0.016318
412	0.033765
454	0.030413
484	0.029453
492	0.009268
495	0.009185
504	0.014803
516	0.014882
590	0.017859
628	0.018371
682	0.031284
711	0.031130
714	0.019633
845	0.014726
1102	0.024636
1270	0.021999
1315	0.027057
1326	0.017591
1442	0.018593
1512	0.067531
1533	0.008196
1620	0.019102
1630	0.009975
1812	0.009158
1899	0.015376
1969	0.007700
2108	0.014216
2125	0.020925
2165	0.011053
2172	0.014803
2192	0.024324
2194	0.017336
2225	0.011330
2297	0.019633
2335	0.056315
2380	0.009268
2390	0.014803
2453	0.013750
2454	0.025009
2628	0.004450
2654	0.008793
2737	0.018141
2766	0.013035
2934	0.014286
3006	0.018753
3054	0.025711
3084	0.017092
3144	0.021435
3152	0.012068
3359	0.013412
3375	0.024636
3473	0.033765
3488	0.017092
3544	0.024636
3607	0.022659
3695	0.018593
3718	0.009464
3813	0.024170
3877	0.017591
3924	0.020925
3930	0.008403
4078	0.022552
4131	0.014803
4166	0.026003
4175	0.013750
4183	0.033765
4193	0.214068
4313	0.014147
4316	0.016666
4425	0.014357
4447	0.006062
4767	0.008920
4921	0.010939
5052	0.020030
5062	0.067531
5126	0.024636
5220	0.007041
5235	0.030054
5242	0.022975
5289	0.016636
5347	0.014502
5380	0.020030
5421	0.043816
5440	0.018753
5535	0.060493
5536	0.036281
5635	0.022305
5667	0.020240
5676	0.015463
5695	0.012658
5839	0.010401
5964	0.016116
5991	0.012022
6001	0.004113
6003	0.010266
6006	0.009268
6016	0.016318
6017	0.019445
6034	0.014502
6050	0.006898
6067	0.011621
6077	0.014882
6160	0.018593
6187	0.031594
6466	0.021174
6577	0.015035
6613	0.014357
6691	0.013879
6771	0.014491
6784	0.009295
6811	0.018287
6925	0.008895
6927	0.024043
6942	0.122233
6963	0.017859
7153	0.023345
7168	0.006374
7172	0.021710
7197	0.009610
7228	0.033765
7254	0.005366
7264	0.006062
7304	0.009131
7397	0.017859
7460	0.023345
7476	0.017649
7477	0.008460
7545	0.020140
7552	0.009407
7571	0.022578
7760	0.040480
7781	0.018287
7829	0.015463
7914	0.023742
7969	0.022630
7985	0.030581
7990	0.033765
8030	0.031594
8090	0.007867
8120	0.020030
8158	0.026302
8212	0.020030
8216	0.016391
8313	0.015376
8316	0.025608
8318	0.008546
8390	0.022975
8430	0.030753
8436	0.013263
8465	0.010102
8504	0.018141
8608	0.077133
8650	0.033719
8744	0.022741
8767	0.011370
8819	0.012115
8844	0.024170
8859	0.012555
8881	0.006423
8933	0.010732
8947	0.047480
8963	0.027373
8969	0.020240
9079	0.021999
9261	0.018918
9329	0.015199
9444	0.014882
9893	0.030054
9894	0.033765
9914	0.009975
9928	0.025711
10159	0.011289
10164	0.012210
10173	0.017092
10187	0.014216
10242	0.020459
10304	0.010266
10326	0.021362
10503	0.033765
10573	0.027882
10635	0.015376
10694	0.019264
10741	0.006200
10742	0.011453
10873	0.011536
10893	0.020030
10954	0.010939
10971	0.012454
10979	0.006326
11002	0.008594
11040	0.015552
11070	0.020030
11071	0.007341
11112	0.022975
11136	0.012022
11149	0.020687
11168	0.039266
11194	0.026342
11219	0.023345
11267	0.010135
11310	0.003348
11325	0.120214
11460	0.022630
11620	0.006792
11659	0.017998
11700	0.016747
11760	0.017591
11762	0.019088
11781	0.033765
11836	0.017336
11965	0.006845
11992	0.009729
11994	0.011307
12070	0.014429
12252	0.006825
