76
t_index	tf-idf
150	0.051164
198	0.057271
344	0.015180
347	0.047023
444	0.071559
551	0.084252
663	0.102778
706	0.049593
1021	0.043467
1479	0.058453
1578	0.063586
1789	0.098692
1993	0.113047
2124	0.060158
2125	0.071559
2623	0.058453
2713	0.061550
3111	0.042084
3195	0.055457
3597	0.045159
3816	0.081288
3915	0.016572
4022	0.029642
4103	0.053806
4166	0.029642
4352	0.024650
4406	0.019969
4773	0.136998
5111	0.098692
5566	0.058453
5571	0.205556
5657	0.075233
5688	0.205556
5699	0.065879
5836	0.027197
5879	0.070744
5936	0.064133
6015	0.108046
6155	0.020940
6171	0.059717
6403	0.025238
6469	0.067142
6609	0.087660
6927	0.164447
7018	0.029983
7035	0.026831
7538	0.056161
7543	0.025238
7691	0.115472
7748	0.065278
7981	0.084252
8104	0.154982
8105	0.054778
8365	0.243579
8386	0.077390
8624	0.039453
8702	0.075233
8812	0.108046
9221	0.041430
9324	0.065879
9372	0.065278
9554	0.033581
9570	0.052584
9655	0.028028
9840	0.035453
10218	0.159554
10741	0.021204
10865	0.060610
10951	0.028737
11047	0.056161
11310	0.022899
11408	0.115472
11994	0.019334
12009	0.054246
12251	0.079836
12264	0.134284
