182
t_index	tf-idf
29	0.026931
50	0.035258
73	0.038086
76	0.022102
119	0.020432
236	0.040103
344	0.009092
368	0.099020
390	0.058872
455	0.031208
473	0.049510
492	0.018984
571	0.023042
628	0.018815
674	0.041847
768	0.011580
886	0.038540
963	0.021375
1093	0.034534
1172	0.062296
1182	0.019270
1203	0.015772
1213	0.066023
1361	0.033856
1372	0.049061
1377	0.053957
1456	0.034304
1462	0.043907
1580	0.039099
1636	0.034304
1696	0.022102
1748	0.053957
1818	0.046354
1905	0.057113
1916	0.034304
1927	0.019328
2040	0.029072
2084	0.023545
2131	0.038751
2316	0.037768
2539	0.024625
2642	0.020693
2673	0.025822
3081	0.099650
3110	0.043907
3260	0.044469
3267	0.019684
3268	0.019270
3283	0.023459
3418	0.034304
3432	0.038414
3470	0.022799
3559	0.031148
3580	0.082918
3707	0.060966
3746	0.030323
3756	0.017907
3827	0.028429
3828	0.047819
3899	0.059113
3930	0.017212
3968	0.038086
3974	0.067712
4030	0.025408
4062	0.051510
4111	0.051510
4293	0.025613
4346	0.062296
4352	0.014765
4406	0.011961
4416	0.069164
4427	0.018272
4442	0.022961
4496	0.061561
4498	0.026474
4678	0.036581
4695	0.037159
4767	0.018272
4936	0.080758
4983	0.082593
4996	0.014650
5061	0.036866
5220	0.014424
5308	0.168777
5309	0.031148
5615	0.069164
5796	0.020404
5971	0.128583
6006	0.018984
6072	0.032404
6165	0.057113
6202	0.020893
6287	0.033639
6319	0.051510
6402	0.018704
6445	0.012637
6623	0.054097
6708	0.047062
6725	0.023042
6771	0.044525
6975	0.022562
7212	0.018062
7320	0.034304
7366	0.030483
7421	0.052665
7476	0.036152
7477	0.008665
7529	0.038829
7607	0.018815
7860	0.059113
7903	0.024912
8007	0.055422
8092	0.071153
8485	0.051510
8636	0.055422
8641	0.086743
8696	0.043907
8716	0.037459
8814	0.023982
8828	0.021445
8856	0.064716
8933	0.010992
8979	0.027167
9018	0.016834
9068	0.033856
9135	0.046354
9223	0.030978
9329	0.013343
9332	0.147008
9424	0.038309
9436	0.006709
9569	0.019155
9644	0.077502
9655	0.016788
9666	0.032492
9767	0.018984
9771	0.095638
9780	0.035258
9804	0.034304
9809	0.039459
9839	0.052665
9856	0.023042
9914	0.020432
9935	0.044469
10194	0.044469
10261	0.035258
10310	0.013641
10317	0.024071
10326	0.021878
10412	0.019990
10458	0.047819
10563	0.053173
10570	0.023375
10571	0.037159
10589	0.037081
10625	0.047819
10741	0.012701
10742	0.023459
10752	0.021235
10957	0.049510
10965	0.138327
10979	0.025918
10998	0.055422
11002	0.017604
11144	0.034304
11178	0.065225
11185	0.029856
11195	0.037768
11228	0.028165
11401	0.053957
11487	0.035088
11628	0.034328
11646	0.036303
11896	0.052505
11962	0.031675
11965	0.014021
11981	0.036033
12009	0.016246
12018	0.024071
12164	0.042374
12257	0.033208
12262	0.020693
