42
t_index	tf-idf
178	0.317891
343	0.095546
492	0.087372
674	0.064200
963	0.098378
1071	0.254563
1345	0.108761
2040	0.066902
2179	0.112472
2293	0.242393
2642	0.095241
2724	0.178352
3361	0.163436
3678	0.080113
3888	0.081949
4795	0.181611
5421	0.068848
5935	0.251178
6001	0.038774
6207	0.081253
6860	0.098703
7596	0.129033
8871	0.142576
8881	0.060553
8977	0.092288
8987	0.148329
9258	0.086342
9332	0.075178
9436	0.030878
9662	0.102771
9767	0.087372
9889	0.058749
10261	0.162275
10384	0.109009
10645	0.102771
10751	0.213346
10854	0.132728
10890	0.084098
11208	0.122647
11628	0.078998
11994	0.053298
12168	0.103125
