242
t_index	tf-idf
22	0.027547
55	0.025144
69	0.016668
76	0.010299
79	0.022105
84	0.010815
104	0.021324
117	0.014436
119	0.028564
178	0.048279
181	0.032230
210	0.016980
262	0.023587
293	0.048007
326	0.012946
344	0.004237
374	0.040405
454	0.014515
463	0.013005
495	0.008768
576	0.021249
642	0.011302
674	0.032501
717	0.020723
768	0.005396
886	0.008980
977	0.013478
1027	0.011302
1071	0.128872
1157	0.019119
1203	0.022049
1206	0.015018
1351	0.015107
1371	0.013773
1539	0.063107
1560	0.110187
1570	0.114717
1620	0.027351
1662	0.010776
1696	0.020599
1812	0.008742
1874	0.038640
1927	0.009007
1956	0.014238
1969	0.007350
2040	0.006774
2078	0.014466
2150	0.020211
2165	0.010551
2200	0.014130
2225	0.021629
2287	0.018741
2368	0.047033
2371	0.004984
2396	0.021601
2643	0.030767
2779	0.009201
2818	0.022663
2839	0.023969
2936	0.024165
3079	0.016548
3132	0.015479
3152	0.011519
3283	0.021864
3308	0.032230
3337	0.037853
3338	0.036116
3398	0.011345
3406	0.090474
3607	0.010815
3614	0.015986
3641	0.013913
3658	0.028687
3668	0.022689
3678	0.016223
3684	0.017047
3711	0.023516
3727	0.020211
3762	0.009173
3788	0.013570
3791	0.032230
3884	0.008691
3888	0.016595
3895	0.030158
3900	0.010854
3915	0.004626
4078	0.007176
4096	0.015880
4102	0.007082
4175	0.013125
4202	0.013842
4204	0.024004
4268	0.022284
4447	0.005787
4548	0.097601
4659	0.048007
4671	0.009643
4707	0.012887
4712	0.019746
4855	0.055093
4867	0.008466
4869	0.016668
4921	0.010441
4986	0.018220
5000	0.006721
5008	0.011093
5141	0.011093
5215	0.015986
5220	0.006721
5333	0.022186
5385	0.008204
5397	0.033778
5421	0.013942
5434	0.020723
5435	0.026615
5457	0.098913
5468	0.013773
5469	0.009768
5590	0.079893
5604	0.012033
5623	0.018058
5760	0.016917
5780	0.028687
5796	0.009508
5801	0.011475
5839	0.019856
5935	0.127158
6003	0.009799
6050	0.006584
6072	0.007550
6075	0.016917
6129	0.018388
6223	0.012183
6225	0.015777
6236	0.026615
6244	0.007823
6353	0.006669
6402	0.008716
6403	0.007044
6498	0.020999
6551	0.017748
6698	0.021601
6712	0.016203
6725	0.021476
6727	0.030158
6768	0.068188
6797	0.017047
6999	0.040921
7047	0.025144
7094	0.029690
7248	0.044032
7274	0.007780
7297	0.032230
7417	0.010299
7476	0.005616
7477	0.008075
7529	0.018094
7545	0.048062
7580	0.033778
7596	0.013065
7607	0.017536
7764	0.046143
7765	0.015383
7825	0.015475
7853	0.010477
7944	0.004173
8011	0.027547
8148	0.008953
8193	0.012496
8200	0.009432
8304	0.010932
8312	0.017316
8316	0.006984
8368	0.014515
8370	0.017901
8548	0.008321
8554	0.021931
8699	0.009552
8765	0.013065
8858	0.013637
8873	0.018741
8977	0.009344
9001	0.036776
9202	0.017748
9264	0.007429
9329	0.031089
9332	0.007612
9425	0.012716
9655	0.007823
9735	0.030158
9856	0.010738
10136	0.014205
10159	0.010776
10166	0.015198
10242	0.019529
10310	0.009535
10372	0.028687
10456	0.017748
10468	0.025891
10557	0.069215
10568	0.012496
10570	0.021785
10611	0.021357
10645	0.041622
10649	0.034632
10741	0.005919
10780	0.017180
10786	0.014205
10859	0.023072
10873	0.011012
10889	0.071906
10890	0.025545
11002	0.016407
11012	0.012083
11129	0.022663
11144	0.015986
11154	0.030036
11310	0.019174
11487	0.010901
11625	0.006467
11628	0.007999
11699	0.028687
11739	0.015107
11790	0.027547
11941	0.013504
11945	0.008369
11999	0.022284
12009	0.007571
12018	0.011217
12039	0.008640
12051	0.009552
12065	0.010893
12174	0.007653
12192	0.004069
12193	0.012183
12252	0.009771
12257	0.069637
12258	0.032678
12262	0.009643
12270	0.032230
12278	0.012946
12310	0.027547
