185
t_index	tf-idf
23	0.037191
189	0.033885
273	0.040251
310	0.051555
344	0.009100
455	0.015618
492	0.019000
495	0.037663
576	0.022819
634	0.042899
677	0.024934
768	0.011590
787	0.036335
861	0.034565
886	0.019287
956	0.021679
1021	0.026058
1128	0.069224
1273	0.040650
1274	0.044508
1372	0.024552
1521	0.011853
1533	0.033604
1540	0.042787
1546	0.047103
1551	0.066589
1785	0.037801
1893	0.035339
1969	0.015785
2000	0.153196
2016	0.047103
2023	0.040650
2120	0.042411
2241	0.025636
2277	0.037801
2371	0.042819
2375	0.105126
2380	0.038000
2456	0.036064
2457	0.047103
2668	0.057451
2675	0.020132
2679	0.034107
2755	0.019287
2874	0.061614
3024	0.055470
3169	0.046395
3188	0.061614
3267	0.019701
3299	0.029581
3359	0.054994
3579	0.033246
3597	0.027072
3635	0.086819
3636	0.043409
3679	0.042411
3718	0.019404
3802	0.025130
4056	0.019114
4078	0.015412
4102	0.030419
4131	0.030349
4171	0.042899
4202	0.029731
4302	0.073226
4313	0.029003
4406	0.011971
4447	0.012428
4573	0.109839
4900	0.026724
4996	0.014662
5220	0.014436
5423	0.045729
5492	0.200728
5493	0.080502
5687	0.041943
5839	0.021323
5864	0.052711
5991	0.024646
5994	0.056379
6001	0.008432
6021	0.039493
6050	0.014141
6173	0.021184
6250	0.081300
6391	0.048006
6402	0.018721
6771	0.029709
6945	0.030580
6975	0.022582
7098	0.051555
7101	0.108009
7168	0.039206
7200	0.024646
7254	0.011001
7351	0.057163
7371	0.028863
7374	0.031702
7444	0.034801
7477	0.008672
7529	0.012954
7543	0.015130
7549	0.058577
7552	0.038574
7580	0.024183
7584	0.034565
7611	0.117400
7698	0.039493
7810	0.031702
7827	0.057171
7853	0.022503
7902	0.055470
7944	0.008963
8163	0.034263
8170	0.124020
8244	0.039404
8283	0.032641
8318	0.017520
8338	0.038447
8342	0.046395
8387	0.038119
8404	0.025845
8439	0.023311
8465	0.020711
8548	0.017872
8552	0.029145
8624	0.047303
8698	0.057163
8858	0.029288
8941	0.024183
8945	0.078987
8948	0.029003
9142	0.027191
9258	0.018776
9259	0.036335
9264	0.015956
9329	0.008903
9424	0.019171
9436	0.006715
9464	0.028589
9539	0.043409
9566	0.013336
9569	0.019171
9575	0.023062
9623	0.030672
9641	0.036613
9643	0.036335
9722	0.038119
9889	0.012776
9957	0.037191
10073	0.026497
10261	0.035289
10272	0.033885
10310	0.006826
10317	0.072277
10342	0.046395
10356	0.022819
10532	0.051555
10563	0.026610
10589	0.037113
10611	0.030580
10616	0.068667
10638	0.026058
10744	0.046395
10854	0.028863
11071	0.015050
11085	0.035799
11164	0.055470
11295	0.040251
11310	0.041182
11484	0.031702
11487	0.023412
11488	0.041943
11615	0.027072
11772	0.041943
11864	0.097906
11896	0.026276
11948	0.026276
11975	0.052711
11994	0.011590
12039	0.018556
12065	0.046790
12120	0.057163
12168	0.022426
12252	0.006996
