140
t_index	tf-idf
41	0.021809
76	0.029023
84	0.015237
111	0.015924
201	0.016045
319	0.019504
330	0.015129
343	0.013630
374	0.008133
455	0.010245
478	0.017606
593	0.016551
628	0.012354
648	0.031931
711	0.010467
1048	0.034579
1213	0.021675
1378	0.027822
1469	0.021543
1533	0.011022
1550	0.022830
1630	0.013415
1705	0.033820
1757	0.024929
1918	0.072056
1956	0.010030
1969	0.020711
2053	0.024595
2094	0.105639
2108	0.019119
2159	0.045046
2165	0.014865
2179	0.016045
2246	0.040420
2380	0.024929
2678	0.090823
2703	0.014034
2766	0.017531
2810	0.024019
2830	0.017996
2839	0.016886
2851	0.017383
2934	0.019214
2982	0.019214
3081	0.021809
3315	0.025222
3458	0.029198
3518	0.017996
3549	0.049596
3668	0.047953
3722	0.016485
3730	0.045412
3734	0.016168
3756	0.011758
3888	0.011691
3944	0.040420
4056	0.012539
4075	0.017531
4098	0.011022
4293	0.016817
4337	0.045412
4447	0.032612
4543	0.016886
4548	0.012502
4782	0.019406
4867	0.011928
5037	0.025443
5124	0.022988
5171	0.030900
5293	0.013587
5306	0.017683
5378	0.069158
5385	0.011558
5771	0.019406
6034	0.019504
6070	0.030900
6179	0.018407
6238	0.045412
6498	0.029587
6556	0.093261
6631	0.039993
6650	0.024064
6987	0.018844
7185	0.011207
7251	0.014611
7264	0.016306
7451	0.041360
7476	0.007912
7477	0.011378
7529	0.004249
7732	0.028828
7825	0.010902
7888	0.031397
8090	0.042322
8190	0.244075
8316	0.009840
8356	0.029322
8394	0.021947
8430	0.020680
8509	0.019603
8548	0.011724
8663	0.021543
8739	0.034579
8744	0.015292
8819	0.016293
8864	0.028255
8891	0.031397
8923	0.026152
8933	0.007217
8947	0.042571
9008	0.017606
9033	0.021947
9283	0.042103
9329	0.008761
9436	0.013215
9558	0.054970
9569	0.012577
9778	0.035428
9812	0.012614
10072	0.028828
10124	0.022087
10159	0.015183
10164	0.016421
10310	0.004478
10313	0.016886
10501	0.024019
10525	0.020451
10812	0.033134
10817	0.023150
10893	0.026939
10895	0.057657
11107	0.061019
11208	0.008748
11210	0.037158
11267	0.013630
11615	0.017760
11835	0.018844
11992	0.039253
12165	0.008815
12293	0.040420
