48
t_index	tf-idf
68	0.068402
105	0.230166
133	0.315341
514	0.117893
674	0.040081
1176	0.070218
1206	0.092604
1581	0.114452
1993	0.097282
2040	0.083537
2084	0.202964
2159	0.098569
2170	0.096046
2448	0.066211
2675	0.057797
2964	0.159252
3718	0.055706
3823	0.088058
5796	0.029315
5810	0.129484
6186	0.127780
6403	0.043436
7095	0.068655
7176	0.142263
7185	0.049046
7463	0.083673
7476	0.034627
7477	0.024897
7943	0.068151
7956	0.135230
8487	0.097919
8650	0.099233
8757	0.205556
9033	0.096046
9142	0.078063
9332	0.046935
9767	0.109096
9995	0.052201
10132	0.077385
10384	0.034028
10570	0.067166
10840	0.072719
11097	0.056045
11310	0.019705
11500	0.111349
11628	0.049320
12125	0.074504
12257	0.047710
