54
t_index	tf-idf
291	0.093535
354	0.083522
445	0.128194
449	0.076955
625	0.071199
706	0.110114
956	0.040146
1015	0.119950
1385	0.128194
1590	0.238327
1858	0.114102
2342	0.219130
2628	0.016895
3103	0.109565
3149	0.128194
3175	0.126324
3384	0.128194
3471	0.256388
3593	0.051725
3605	0.109565
3659	0.035824
4030	0.047094
4117	0.068873
4166	0.032908
4463	0.114102
4469	0.056801
5308	0.039103
5309	0.057732
5522	0.065818
6048	0.036709
6644	0.100009
6659	0.032814
6860	0.039749
6925	0.033769
7274	0.030945
7343	0.083522
7529	0.011995
7543	0.028018
8105	0.060813
8744	0.086338
9666	0.030111
9808	0.169369
9897	0.061566
9914	0.037871
9940	0.059386
10376	0.119950
10625	0.088632
10670	0.105858
10959	0.082423
11310	0.012711
11992	0.036936
12033	0.114102
12078	0.241165
12145	0.094567
