224
t_index	tf-idf
86	0.016688
354	0.018699
429	0.014330
444	0.017785
495	0.007807
581	0.018699
706	0.036978
768	0.014416
818	0.016224
888	0.018959
926	0.019528
937	0.010671
954	0.035362
963	0.017739
1021	0.010803
1027	0.020127
1131	0.014735
1360	0.011273
1371	0.012264
1535	0.016853
1578	0.221254
1603	0.016374
1696	0.009171
1723	0.018699
1732	0.013533
1935	0.017203
1969	0.013089
1995	0.019235
2021	0.018959
2127	0.010671
2165	0.009395
2172	0.012582
2179	0.010140
2217	0.016688
2257	0.017997
2316	0.015672
2380	0.015754
2478	0.010586
2539	0.010218
2618	0.015940
2623	0.029056
2628	0.003782
2692	0.013615
2820	0.010179
2846	0.020180
3100	0.014735
3131	0.014330
3170	0.015804
3181	0.017389
3201	0.014842
3268	0.007996
3340	0.030891
3376	0.015940
3446	0.018453
3521	0.013698
3537	0.014234
3589	0.011342
3594	0.014428
3641	0.012389
3718	0.008045
3746	0.012582
3788	0.012083
3792	0.016374
3816	0.020204
3823	0.025433
3884	0.023216
3915	0.008238
3925	0.016688
3930	0.007142
3990	0.014735
4022	0.007367
4102	0.006306
4103	0.026746
4140	0.010064
4153	0.012452
4255	0.026746
4352	0.006127
4469	0.050865
4528	0.023699
4540	0.037397
4546	0.020180
4609	0.018699
4694	0.009171
4695	0.015419
4707	0.022951
4888	0.029903
4902	0.010102
4936	0.005585
4996	0.006079
5191	0.026437
5220	0.005985
5566	0.014528
5699	0.016374
5763	0.012925
5789	0.020940
5801	0.010218
5812	0.021854
5879	0.017583
5898	0.018959
6001	0.013983
6007	0.013143
6048	0.008218
6072	0.006723
6155	0.005204
6171	0.014842
6270	0.011909
6272	0.025993
6273	0.027053
6274	0.019191
6287	0.013958
6353	0.005939
6378	0.019528
6445	0.005244
6469	0.016688
6527	0.014952
6553	0.062262
6578	0.015064
6631	0.008425
6659	0.007346
6689	0.014528
6722	0.015544
6762	0.022390
6821	0.010257
6860	0.008899
6930	0.015940
6995	0.012854
7018	0.007452
7023	0.020940
7035	0.006669
7264	0.005153
7274	0.006928
7304	0.007761
7370	0.018219
7500	0.006597
7502	0.021374
7529	0.002685
7543	0.031363
7549	0.012143
7748	0.016224
7978	0.010337
7997	0.015179
8035	0.016224
8104	0.038519
8148	0.015944
8223	0.026854
8231	0.013958
8333	0.016080
8372	0.010894
8538	0.016853
8583	0.016374
8624	0.029417
8699	0.008505
8745	0.009234
8808	0.015419
8861	0.020180
8889	0.016688
8991	0.009140
9090	0.007693
9118	0.020940
9221	0.010297
9324	0.016374
9329	0.014764
9372	0.016224
9429	0.012452
9547	0.018959
9554	0.041732
9570	0.052277
9590	0.129794
9599	0.032449
9600	0.020180
9632	0.016080
9655	0.048762
9662	0.009266
9666	0.006741
9805	0.024049
9889	0.010593
9940	0.053180
10007	0.015419
10119	0.013698
10345	0.023699
10412	0.008295
10483	0.018699
10522	0.015064
10727	0.019235
10741	0.010540
10865	0.030128
10866	0.018453
10906	0.010378
10951	0.007142
10954	0.018595
10981	0.018959
10982	0.023699
11027	0.014492
11043	0.032747
11047	0.013958
11075	0.011853
11094	0.007367
11097	0.016187
11122	0.026854
11127	0.014330
11130	0.027740
11267	0.017228
11301	0.012854
11310	0.002846
11339	0.022997
11544	0.020180
11720	0.015419
11725	0.022390
11759	0.018659
11917	0.006079
11933	0.010460
11948	0.010894
11983	0.014140
11992	0.016538
12000	0.019528
12012	0.008754
12086	0.018468
12093	0.017856
12101	0.011527
12145	0.010586
12165	0.005571
12205	0.021374
12252	0.008701
12264	0.016688
