293
t_index	tf-idf
29	0.033217
41	0.013656
79	0.019502
104	0.009407
105	0.021955
113	0.023481
119	0.033601
129	0.043183
201	0.010047
237	0.016534
335	0.010009
344	0.011214
347	0.011580
374	0.005092
449	0.008535
454	0.025612
455	0.012831
463	0.011473
492	0.007805
504	0.012467
512	0.041758
515	0.019994
524	0.014394
529	0.028435
547	0.007971
576	0.009374
638	0.014010
644	0.015040
664	0.019058
674	0.045879
677	0.020484
977	0.017836
1111	0.013328
1173	0.023481
1176	0.050234
1203	0.019453
1333	0.012806
1521	0.004869
1581	0.065503
1594	0.013830
1620	0.016087
1727	0.011526
1740	0.009118
1812	0.007713
1885	0.031586
1912	0.117644
1918	0.015040
1969	0.006484
1992	0.015401
2028	0.026657
2040	0.107572
2084	0.009680
2094	0.033074
2127	0.010573
2152	0.010531
2159	0.014103
2165	0.009308
2170	0.013742
2297	0.016534
2354	0.018530
2407	0.072206
2448	0.037894
2474	0.019994
2576	0.008759
2600	0.048607
2638	0.022184
2673	0.021233
2675	0.016539
2703	0.052727
2733	0.019058
2808	0.019058
2826	0.007077
2833	0.019349
2836	0.038116
2839	0.052866
2842	0.032150
2947	0.021653
2965	0.019994
2982	0.024062
3020	0.019994
3111	0.010363
3330	0.007995
3405	0.010282
3445	0.039988
3446	0.018283
3479	0.031055
3589	0.005619
3659	0.007946
3674	0.022786
3678	0.014313
3680	0.021653
3716	0.023481
3734	0.010124
3792	0.032446
3817	0.025754
3877	0.014814
3884	0.007667
3900	0.028727
3963	0.012213
4010	0.014394
4011	0.014295
4030	0.010446
4045	0.009860
4098	0.013804
4188	0.014814
4240	0.012151
4310	0.020748
4313	0.011914
4316	0.007018
4352	0.006070
4378	0.010124
4548	0.007828
4580	0.040710
4592	0.011025
4694	0.009087
4703	0.064760
4726	0.019349
4767	0.007512
4815	0.008562
4846	0.021653
4867	0.007469
4868	0.028991
4926	0.009374
4981	0.063532
5008	0.009787
5009	0.028435
5013	0.026346
5104	0.019994
5191	0.026194
5200	0.022184
5220	0.005930
5293	0.008508
5306	0.011072
5347	0.012213
5364	0.020645
5385	0.007238
5397	0.009934
5421	0.018450
5469	0.008618
5522	0.014599
5796	0.004194
5810	0.018527
5839	0.008759
6001	0.003464
6061	0.007759
6118	0.010488
6186	0.127979
6215	0.013830
6353	0.011768
6402	0.007690
6563	0.047655
6614	0.024804
6650	0.007534
6740	0.008295
6757	0.036103
6771	0.030510
6808	0.025310
6881	0.023481
6896	0.024303
6925	0.007491
6991	0.014295
7095	0.019646
7142	0.008590
7174	0.028435
7176	0.122131
7177	0.013919
7180	0.010405
7185	0.077193
7207	0.016075
7217	0.019994
7227	0.015040
7246	0.011688
7274	0.006864
7459	0.012533
7476	0.019818
7477	0.028499
7529	0.005321
7545	0.016961
7571	0.028522
7581	0.026607
7607	0.007736
7745	0.029851
7780	0.075137
7867	0.018051
7936	0.014496
7943	0.019502
7976	0.012533
7977	0.020355
7980	0.026045
7989	0.028435
8084	0.014558
8090	0.019875
8102	0.018051
8111	0.016534
8200	0.008321
8257	0.016376
8304	0.009645
8310	0.025310
8331	0.052691
8370	0.015793
8382	0.015401
8436	0.022339
8447	0.010839
8465	0.008508
8467	0.033068
8487	0.042031
8492	0.022184
8653	0.014706
8673	0.012806
8701	0.021177
8707	0.013173
8718	0.010748
8814	0.019719
8827	0.012736
8859	0.010573
8864	0.017692
8924	0.021177
8933	0.022595
8948	0.011914
8977	0.008244
8991	0.009056
9008	0.022049
9033	0.013742
9068	0.013919
9103	0.014103
9142	0.011169
9256	0.015277
9329	0.023771
9332	0.006716
9398	0.015277
9429	0.012338
9435	0.010704
9436	0.002758
9530	0.024303
9559	0.016907
9566	0.005478
9575	0.009473
9609	0.029146
9619	0.013328
9641	0.015040
9647	0.007923
9649	0.015156
9666	0.006679
9767	0.031219
9798	0.024303
9844	0.044367
9889	0.005248
9912	0.023487
9995	0.029876
10119	0.013572
10124	0.013830
10136	0.012533
10159	0.009507
10161	0.021653
10164	0.010282
10180	0.021177
10310	0.002804
10412	0.024655
10454	0.033068
10611	0.006281
10741	0.005222
10742	0.009645
10857	0.028435
10889	0.042293
10890	0.045074
10976	0.063183
11040	0.013097
11094	0.007300
11154	0.013250
11181	0.019660
11253	0.018784
11267	0.017070
11332	0.025310
11479	0.025310
11514	0.016534
11625	0.017117
11628	0.007057
11683	0.017045
11728	0.017045
11734	0.018283
11769	0.012949
11933	0.010363
11948	0.010793
11994	0.009522
12039	0.007623
12065	0.009610
12070	0.012151
12086	0.018298
12192	0.014359
12213	0.028789
12220	0.025898
12257	0.006826
12262	0.017015
