267
t_index	tf-idf
68	0.007434
103	0.007545
104	0.007145
106	0.017043
107	0.013712
201	0.007631
203	0.131935
337	0.007603
374	0.007736
455	0.004873
502	0.013887
571	0.007196
587	0.005964
642	0.015148
682	0.010006
720	0.019225
768	0.003616
849	0.016086
886	0.012036
912	0.009006
941	0.007690
963	0.006675
977	0.009032
1116	0.019225
1134	0.019225
1160	0.010785
1182	0.006018
1222	0.012684
1420	0.021599
1540	0.006675
1546	0.014697
1620	0.006110
1893	0.005513
1894	0.009230
1900	0.010373
1903	0.014599
1931	0.010124
1934	0.048406
1956	0.014312
2050	0.013087
2072	0.011698
2089	0.008837
2098	0.017840
2172	0.009469
2217	0.012559
2285	0.014923
2371	0.003340
2523	0.020746
2566	0.013712
2628	0.005693
2675	0.012563
2679	0.010642
2703	0.013350
2754	0.008796
2761	0.025793
2820	0.007661
2936	0.008097
2938	0.021599
2940	0.011698
2949	0.012813
3017	0.012323
3028	0.020210
3084	0.010934
3111	0.007872
3277	0.012559
3317	0.021599
3348	0.009184
3381	0.020210
3418	0.010713
3427	0.021010
3451	0.010785
3607	0.007247
3641	0.009324
3681	0.009094
3695	0.011894
3722	0.007841
3752	0.017836
3756	0.005592
3800	0.092995
3811	0.021211
3816	0.007603
3824	0.011337
3864	0.010573
3873	0.009050
3962	0.011604
4043	0.021599
4045	0.003745
4069	0.015187
4078	0.009617
4143	0.012813
4146	0.020210
4166	0.011089
4175	0.008796
4285	0.008521
4377	0.006401
4444	0.009050
4447	0.003878
4578	0.021599
4671	0.006462
4706	0.019225
4754	0.017308
4767	0.005706
4777	0.020493
5000	0.036034
5008	0.007434
5013	0.030017
5046	0.007545
5107	0.008303
5203	0.016086
5220	0.004504
5246	0.031718
5289	0.010642
5308	0.006588
5319	0.012210
5469	0.013092
5497	0.013544
5534	0.013233
5566	0.010934
5617	0.007145
5622	0.007631
5668	0.030374
5682	0.011170
5695	0.008097
5710	0.018460
5796	0.009558
5839	0.006653
5847	0.038449
5866	0.021599
6027	0.007196
6061	0.005893
6062	0.020210
6067	0.007434
6072	0.005060
6100	0.030374
6115	0.009050
6143	0.007170
6155	0.003917
6173	0.006610
6213	0.019225
6223	0.008164
6254	0.021599
6282	0.009622
6389	0.013233
6402	0.005841
6429	0.016922
6445	0.003946
6477	0.039793
6650	0.011446
6657	0.010006
6659	0.005529
6672	0.034615
6750	0.013233
7112	0.020210
7168	0.004078
7172	0.013887
7246	0.008878
7251	0.006949
7254	0.003433
7264	0.003878
7348	0.010858
7364	0.020210
7476	0.015053
7529	0.002021
7572	0.017308
7579	0.014933
7652	0.006262
7738	0.018460
7809	0.016968
7824	0.014268
7842	0.015759
7846	0.008837
7850	0.031519
7926	0.197434
7933	0.015461
8004	0.028537
8043	0.011698
8063	0.016086
8090	0.010065
8119	0.019225
8148	0.006000
8163	0.005345
8316	0.011701
8318	0.010933
8356	0.020920
8377	0.008164
8422	0.019225
8439	0.036367
8487	0.010642
8507	0.006073
8650	0.010785
8699	0.006401
8705	0.010785
8757	0.011170
8777	0.008796
8819	0.007750
8864	0.006719
8947	0.020248
8957	0.054846
8977	0.006262
9008	0.008374
9033	0.010438
9062	0.019225
9082	0.016447
9090	0.005790
9130	0.009836
9132	0.020210
9139	0.010185
9184	0.013544
9310	0.013233
9329	0.015278
9436	0.002095
9537	0.006949
9558	0.008715
9566	0.004161
9610	0.021599
9617	0.016676
9647	0.006018
9649	0.005756
9805	0.009050
9809	0.012323
9840	0.006631
9856	0.007196
9857	0.011795
9913	0.008837
9939	0.015759
9980	0.015187
10009	0.013385
10133	0.007434
10210	0.012182
10212	0.012439
10272	0.010573
10290	0.007300
10310	0.002130
10313	0.008031
10420	0.008097
10452	0.006223
10482	0.008303
10611	0.023854
10641	0.011698
10645	0.006973
10689	0.020210
10741	0.003966
10786	0.009520
10810	0.009276
10840	0.007903
10901	0.008233
10951	0.010750
11027	0.002727
11097	0.006091
11310	0.012850
11487	0.003653
11514	0.012559
11688	0.013087
11769	0.009836
11843	0.019225
11887	0.014697
11937	0.014268
11945	0.005608
11981	0.011253
12009	0.005073
12051	0.038406
12086	0.013899
12168	0.006997
12192	0.005453
12213	0.010934
12220	0.029508
12273	0.008484
