445
t_index	tf-idf
26	0.014232
29	0.004988
61	0.010265
96	0.012810
110	0.005676
132	0.004561
133	0.013551
150	0.005676
159	0.005192
162	0.017713
200	0.013154
210	0.003374
215	0.006270
220	0.018342
236	0.011141
237	0.007448
330	0.004268
335	0.009018
343	0.003845
344	0.011788
373	0.004345
404	0.006775
492	0.003516
552	0.006440
553	0.011986
571	0.008535
587	0.003537
597	0.009347
637	0.008346
674	0.005167
736	0.005900
810	0.007938
903	0.010948
912	0.005341
942	0.013876
1027	0.004492
1055	0.010787
1056	0.009754
1066	0.017700
1160	0.006396
1172	0.005769
1356	0.009540
1399	0.019080
1411	0.007545
1414	0.007308
1422	0.009347
1436	0.012810
1463	0.038898
1521	0.013160
1540	0.003959
1549	0.020326
1570	0.007599
1620	0.007247
1622	0.011986
1696	0.004093
1724	0.006040
1727	0.005192
1732	0.006040
1795	0.007177
1836	0.006625
1847	0.012810
1916	0.012707
1927	0.003580
1969	0.002921
1971	0.007308
2028	0.006004
2039	0.006440
2040	0.002692
2075	0.007848
2078	0.002875
2098	0.005290
2119	0.008462
2127	0.004763
2172	0.005616
2184	0.006724
2192	0.004614
2193	0.006724
2232	0.009994
2256	0.030396
2264	0.003161
2267	0.007522
2323	0.016924
2341	0.026499
2354	0.004174
2413	0.009754
2417	0.005169
2448	0.012803
2462	0.017833
2487	0.016924
2523	0.006152
2540	0.012810
2600	0.054742
2637	0.204959
2664	0.010433
2673	0.004783
2675	0.003725
2702	0.004458
2703	0.019794
2715	0.010265
2729	0.006995
2779	0.003657
2810	0.040652
2826	0.031879
2833	0.008716
2851	0.009807
2871	0.012810
2883	0.006882
2930	0.009754
3108	0.006938
3175	0.006312
3189	0.005706
3245	0.007448
3256	0.032845
3268	0.003569
3329	0.010948
3359	0.005088
3361	0.032885
3402	0.012810
3440	0.005570
3441	0.010578
3447	0.019189
3454	0.012154
3482	0.005646
3518	0.005076
3521	0.006114
3574	0.010948
3589	0.002531
3651	0.039692
3659	0.003580
3665	0.007938
3668	0.004509
3671	0.006938
3718	0.010772
3722	0.004650
3762	0.007291
3785	0.009754
3816	0.009018
3831	0.011986
3851	0.016692
3873	0.005367
3874	0.034341
3900	0.004314
3907	0.011986
3915	0.011031
3925	0.007448
3963	0.011003
3972	0.006230
4010	0.006485
4030	0.009412
4045	0.002221
4078	0.002852
4102	0.005629
4188	0.013347
4217	0.012810
4224	0.012810
4261	0.012810
4316	0.012645
4335	0.004526
4377	0.007593
4406	0.006646
4407	0.008132
4427	0.006768
4505	0.008236
4548	0.003526
4550	0.005833
4596	0.024921
4650	0.004425
4662	0.009007
4754	0.010265
4767	0.003384
4822	0.002538
4867	0.006729
4900	0.004945
4902	0.004509
4936	0.002493
4965	0.012810
5035	0.016024
5046	0.004475
5103	0.006625
5176	0.012580
5204	0.007522
5220	0.002671
5231	0.006577
5243	0.004903
5267	0.007377
5276	0.012810
5282	0.009994
5293	0.003833
5297	0.011402
5313	0.025620
5321	0.010265
5336	0.005032
5347	0.011003
5418	0.012810
5440	0.007115
5469	0.007764
5580	0.008132
5617	0.004238
5743	0.009994
5753	0.012810
5796	0.001890
5839	0.003946
5943	0.008346
5992	0.007054
6001	0.003121
6048	0.011004
6050	0.002617
6055	0.010578
6059	0.003355
6061	0.003495
6107	0.019781
6139	0.006440
6155	0.016261
6191	0.004903
6203	0.010265
6207	0.003270
6244	0.012437
6245	0.005706
6275	0.020530
6288	0.005969
6290	0.007522
6353	0.005302
6391	0.004442
6394	0.008346
6396	0.006312
6397	0.008132
6402	0.006929
6403	0.002800
6445	0.007022
6495	0.013448
6608	0.010265
6609	0.009725
6631	0.003761
6650	0.003394
6740	0.003737
6765	0.008387
6771	0.010996
6784	0.014106
6800	0.006353
6860	0.003972
6861	0.018121
6862	0.024161
6864	0.008857
6899	0.007679
6927	0.009122
6945	0.002829
7018	0.006652
7035	0.008930
7070	0.011986
7095	0.013276
7155	0.007308
7180	0.004687
7185	0.047420
7200	0.004561
7212	0.013381
7251	0.004121
7254	0.006107
7274	0.003092
7356	0.011402
7410	0.006152
7447	0.008716
7460	0.008857
7463	0.005393
7476	0.004464
7477	0.003210
7529	0.001199
7543	0.002800
7545	0.011461
7602	0.025620
7607	0.003485
7650	0.007938
7652	0.003714
7696	0.011986
7725	0.015877
7753	0.018340
7780	0.008462
7825	0.006151
7840	0.010265
7893	0.019189
7912	0.011402
7920	0.012810
7943	0.030749
7958	0.007377
7961	0.010578
8085	0.009347
8090	0.005969
8092	0.013178
8216	0.003109
8217	0.009976
8225	0.026570
8229	0.011986
