61
t_index	tf-idf
198	0.101743
337	0.072205
352	0.079877
422	0.101072
477	0.095030
581	0.133653
706	0.088103
931	0.085124
963	0.063397
1935	0.122965
1993	0.100415
2311	0.175326
2623	0.103843
3131	0.102428
3175	0.101072
3387	0.112019
3824	0.107675
3873	0.085948
4154	0.156204
4352	0.043791
4406	0.035476
4540	0.133653
4717	0.205137
4773	0.121689
4888	0.106871
5134	0.118137
5571	0.182586
5688	0.182586
5836	0.048315
6061	0.055971
6155	0.037200
6171	0.106087
6273	0.064457
6527	0.106871
6563	0.085948
6577	0.045671
6642	0.118137
6659	0.052510
6965	0.175326
7251	0.132002
7543	0.044835
7557	0.107675
8104	0.206495
8624	0.070088
8714	0.227905
9547	0.135512
9632	0.114934
9655	0.049791
9889	0.037859
9910	0.101743
10218	0.094483
10741	0.037670
11047	0.199541
11062	0.077220
11310	0.020340
11965	0.041585
12009	0.048184
12086	0.066001
12126	0.066456
12145	0.075663
12251	0.141829
