338
t_index	tf-idf
169	0.019901
193	0.018091
194	0.041182
200	0.020738
201	0.014271
226	0.101317
230	0.024722
236	0.023421
247	0.019772
313	0.049119
337	0.014217
390	0.011460
398	0.028401
449	0.012124
455	0.009113
466	0.026317
484	0.035233
576	0.026630
594	0.011531
638	0.039803
641	0.017006
724	0.020447
744	0.036025
810	0.025031
861	0.020168
886	0.011254
926	0.027485
942	0.021876
954	0.037326
956	0.012649
972	0.032367
1033	0.034522
1037	0.035952
1044	0.088970
1066	0.018604
1117	0.021876
1141	0.016449
1182	0.056269
1360	0.015866
1411	0.071370
1421	0.119806
1533	0.009804
1571	0.027071
1593	0.016298
1597	0.028401
1620	0.011426
1727	0.016373
1734	0.030663
1816	0.017617
1893	0.010310
1927	0.033863
1972	0.044868
1977	0.020447
1978	0.024746
2026	0.027485
2038	0.025970
2047	0.016224
2161	0.064091
2165	0.039667
2276	0.011460
2297	0.023486
2323	0.026683
2354	0.006581
2371	0.006246
2414	0.025970
2448	0.013457
2462	0.014058
2471	0.020034
2477	0.032367
2478	0.014898
2493	0.024746
2576	0.062211
2594	0.015080
2628	0.021293
2642	0.012085
2648	0.015396
2654	0.010518
2660	0.020034
2703	0.012483
2734	0.031512
2759	0.066709
2779	0.023062
2820	0.014326
2826	0.010052
2893	0.011120
2955	0.017006
2974	0.043060
3081	0.019399
3089	0.022434
3170	0.022243
3183	0.026317
3186	0.027927
3242	0.027927
3249	0.035952
3257	0.030757
3267	0.011496
3274	0.023044
3276	0.043817
3330	0.011356
3405	0.014606
3454	0.038323
3511	0.022631
3559	0.072763
3656	0.025970
3668	0.014217
3678	0.020331
3718	0.011322
3756	0.010458
3802	0.014663
3815	0.027485
3834	0.033354
3864	0.019772
3875	0.015728
3888	0.020797
3897	0.037795
3914	0.028914
3930	0.020104
3952	0.024474
3962	0.021701
3974	0.039544
4010	0.020447
4027	0.073576
4056	0.011153
4096	0.019901
4098	0.029412
4102	0.008875
4140	0.014164
4141	0.024746
4206	0.025642
4223	0.016078
4257	0.063023
4285	0.015936
4316	0.019937
4335	0.014271
4346	0.018191
4374	0.023044
4377	0.011970
4378	0.014381
4447	0.021756
4526	0.025970
4548	0.022239
4588	0.063605
4662	0.028401
4671	0.024170
4678	0.021364
4718	0.027927
4767	0.010671
4782	0.017261
4786	0.016449
4815	0.012163
4821	0.028914
4867	0.010609
4868	0.020591
4936	0.023582
4940	0.048948
4967	0.020274
4983	0.032157
4996	0.008556
5008	0.013902
5023	0.031512
5030	0.016923
5037	0.022631
5064	0.017175
5220	0.008423
5231	0.020738
5245	0.123961
5246	0.059316
5309	0.018191
5385	0.010281
5626	0.030757
5653	0.035952
5762	0.035952
5792	0.032367
5814	0.028401
5815	0.028914
5833	0.023262
5836	0.009513
5905	0.035952
5943	0.026317
5991	0.028762
6001	0.004920
6061	0.011021
6072	0.009462
6075	0.021202
6139	0.020306
6155	0.007325
6207	0.010310
6215	0.019645
6290	0.023719
6306	0.035952
6353	0.008358
6377	0.018604
6396	0.019901
6695	0.032367
6771	0.008668
6810	0.023715
6860	0.012524
7004	0.032367
7018	0.031464
7035	0.009386
7142	0.012202
7168	0.007625
7212	0.031645
7222	0.032897
7254	0.012838
7274	0.019500
7417	0.051630
7500	0.018570
7529	0.003779
7538	0.019645
7543	0.008828
7545	0.012047
7580	0.014111
7598	0.035952
7607	0.010988
7758	0.022834
7778	0.082454
7810	0.018498
7825	0.019394
7867	0.025642
7944	0.026150
8053	0.024212
8084	0.010339
8092	0.013851
8099	0.023044
8239	0.021202
8294	0.024212
8313	0.018394
8324	0.021876
8336	0.040392
8394	0.019521
8402	0.035952
8436	0.015866
8475	0.041402
8507	0.011356
8516	0.030082
8524	0.064027
8530	0.031512
8604	0.035952
8616	0.015866
8621	0.035952
8643	0.035952
8699	0.011970
8767	0.027204
8777	0.016449
8828	0.012524
8871	0.018091
8933	0.025677
8952	0.086619
8953	0.019772
9130	0.018394
9193	0.018712
9202	0.022243
9221	0.014492
9238	0.036583
9256	0.021701
9271	0.031512
9278	0.018933
9283	0.024966
9329	0.028572
9396	0.034522
9464	0.016682
9511	0.027071
9554	0.011747
9582	0.033354
9616	0.013085
9655	0.009804
9666	0.009488
9740	0.024746
9745	0.032367
9749	0.024746
9840	0.012401
9904	0.032367
9937	0.054143
9956	0.035952
9970	0.029472
9995	0.010609
10003	0.047922
10102	0.028652
10164	0.014606
10229	0.019279
10310	0.023899
10326	0.012777
10384	0.020748
10420	0.015142
10452	0.011638
10484	0.029472
10638	0.015205
10639	0.094780
10686	0.025329
10715	0.016525
10805	0.030082
10808	0.099147
10823	0.026683
10868	0.106008
10893	0.023961
10914	0.069045
10922	0.031512
10951	0.010052
10970	0.013362
10972	0.012442
10979	0.022704
11002	0.010281
11058	0.007941
11075	0.016682
11086	0.020034
11101	0.023719
11103	0.020889
11116	0.017090
11136	0.028762
11154	0.037643
11178	0.019046
11193	0.021202
11240	0.018091
11248	0.017897
11259	0.025031
11267	0.024248
11310	0.004005
11411	0.033354
11487	0.013661
11625	0.016209
11860	0.023262
11905	0.017617
11909	0.034521
11918	0.010956
11965	0.008188
11981	0.021043
11992	0.069828
12018	0.028116
12144	0.055182
12150	0.025970
12165	0.015681
12168	0.026171
12174	0.009591
12204	0.048425
12252	0.008164
12273	0.015866
12327	0.023262
