181
t_index	tf-idf
26	0.026911
207	0.043559
279	0.032198
344	0.009553
347	0.029592
354	0.047345
370	0.058230
374	0.026028
377	0.067995
423	0.049447
455	0.016395
479	0.062108
495	0.019769
499	0.053021
581	0.047345
674	0.014656
679	0.032547
706	0.031210
768	0.012167
931	0.090463
932	0.040714
937	0.027020
983	0.055334
1104	0.033664
1131	0.037309
1160	0.036284
1594	0.035343
1662	0.024296
1732	0.034265
1757	0.019945
1914	0.034473
1935	0.043559
1969	0.016571
1971	0.041458
2021	0.048004
2082	0.043107
2217	0.042253
2283	0.060007
2379	0.032908
2478	0.026803
2539	0.025872
2605	0.048703
2699	0.023380
2750	0.060007
2882	0.067995
3179	0.043559
3181	0.044030
3267	0.020681
3278	0.039682
3306	0.035571
3340	0.026073
3369	0.058230
3376	0.080720
3474	0.067995
3652	0.043107
3734	0.025872
3824	0.038143
3861	0.067995
3884	0.039189
3915	0.010429
3930	0.036169
4010	0.036785
4045	0.012598
4054	0.048703
4135	0.135990
4255	0.067721
4262	0.051096
4387	0.045569
4469	0.064396
4815	0.021881
4966	0.055334
4996	0.015392
5030	0.030446
5191	0.033470
5385	0.018496
5699	0.124375
5793	0.124216
6001	0.008851
6270	0.030154
6273	0.022833
6288	0.033861
6445	0.013277
6486	0.042253
6489	0.067995
6526	0.045569
6553	0.094590
6568	0.058230
6620	0.060007
6634	0.064680
6659	0.018601
6896	0.062108
6901	0.058230
7018	0.018869
7200	0.025872
7246	0.059740
7274	0.017541
7295	0.064680
7296	0.055334
7481	0.032547
7507	0.067995
7513	0.048004
7529	0.006799
7543	0.031765
7549	0.030746
7627	0.058230
7672	0.055334
7692	0.047345
7831	0.037580
7846	0.029730
8044	0.035571
8047	0.052018
8104	0.024383
8148	0.100927
8262	0.067995
8452	0.062108
8526	0.046722
8538	0.042673
8563	0.032726
8699	0.021535
8765	0.058911
8871	0.032547
8881	0.013823
8923	0.041849
8976	0.035343
8979	0.028544
9111	0.058230
9221	0.078218
9268	0.098893
9329	0.004673
9421	0.048703
9554	0.021133
9570	0.099276
9600	0.051096
9616	0.023541
9649	0.038732
9655	0.052914
9659	0.062108
9723	0.194039
9775	0.045033
9805	0.030446
9874	0.053021
9876	0.067995
9897	0.034900
9933	0.060007
9940	0.033664
10003	0.043107
10007	0.039041
10227	0.055334
10326	0.022987
10356	0.023955
10388	0.049447
10552	0.031530
10697	0.053021
10747	0.067995
10865	0.038143
10906	0.026277
10954	0.094166
10979	0.027231
11002	0.018496
11013	0.053021
11027	0.027520
11047	0.035343
11094	0.018654
11097	0.040986
11306	0.037309
11310	0.028821
11579	0.064680
11720	0.039041
11759	0.023623
11857	0.096008
11962	0.033279
11965	0.014731
12009	0.017069
12051	0.021535
12086	0.163662
12093	0.045213
12101	0.058375
12144	0.033092
12164	0.089041
12252	0.007344
12264	0.042253
