152
t_index	tf-idf
76	0.017613
104	0.018233
330	0.018362
358	0.047107
374	0.009871
387	0.033767
390	0.015638
470	0.032366
547	0.030898
687	0.034989
711	0.012704
886	0.015356
934	0.055117
977	0.011524
1062	0.024164
1112	0.055117
1172	0.049644
1533	0.013378
1584	0.025533
1662	0.018428
1724	0.025989
1780	0.028714
1859	0.024959
1862	0.051572
1892	0.029152
1901	0.049058
1977	0.055801
2098	0.022763
2178	0.044166
2199	0.033039
2285	0.019040
2328	0.032696
2369	0.029851
2454	0.040823
2573	0.029379
2654	0.014352
2663	0.027156
2899	0.022341
3152	0.019699
3312	0.036410
3427	0.026807
3470	0.018169
3542	0.111195
3543	0.031741
3587	0.024822
3687	0.049058
3722	0.020008
3726	0.033395
3734	0.019623
3735	0.072820
3811	0.018042
3864	0.026980
3891	0.076214
4022	0.042446
4085	0.038107
4140	0.019327
4282	0.035910
4427	0.014561
4444	0.023093
4566	0.204864
4580	0.039454
4694	0.017613
4707	0.022038
4763	0.032696
4785	0.022239
4822	0.010919
4864	0.025989
4867	0.014477
5005	0.038755
5106	0.033395
5315	0.171022
5449	0.033039
5604	0.020578
5695	0.041325
5991	0.019623
5996	0.030097
6048	0.015783
6072	0.012911
6081	0.029612
6139	0.027709
6251	0.013950
6296	0.026307
6316	0.038755
6338	0.047107
6397	0.034989
6576	0.030097
6614	0.024038
6925	0.014519
7072	0.035910
7197	0.015686
7212	0.014394
7435	0.029612
7475	0.018695
7476	0.019206
7543	0.012046
7692	0.107730
8084	0.028217
8148	0.030620
8158	0.014311
8356	0.106765
8372	0.020921
8375	0.092642
8501	0.055117
8680	0.055117
8745	0.017733
8864	0.017146
8881	0.020969
8933	0.043796
8935	0.071743
9044	0.029152
9139	0.025989
9151	0.023320
9221	0.019775
9329	0.024810
9376	0.023553
9566	0.021236
9605	0.018695
9655	0.013378
9662	0.017794
9796	0.036410
9805	0.023093
9861	0.028504
9914	0.016282
10119	0.026307
10218	0.025386
10268	0.023914
10310	0.005435
10418	0.024292
10452	0.031761
10474	0.136540
10493	0.023672
10564	0.036410
10566	0.055117
10635	0.025099
10715	0.022549
10901	0.042017
10950	0.016386
11002	0.014029
11071	0.011983
11094	0.014149
11135	0.034156
11267	0.016543
11296	0.042999
11484	0.025241
11487	0.009320
11615	0.021555
11979	0.046639
12168	0.053567
12189	0.032366
12192	0.013916
12243	0.033767
12252	0.005570
