139
t_index	tf-idf
41	0.022013
68	0.015776
126	0.081593
232	0.037849
330	0.030541
343	0.013757
494	0.017694
516	0.040402
593	0.033410
594	0.013085
648	0.128914
674	0.009244
768	0.015348
868	0.085775
963	0.014165
977	0.009583
1213	0.021877
1254	0.034902
1306	0.016574
1372	0.016256
1469	0.021744
1479	0.023202
1550	0.046085
1630	0.013540
1686	0.027772
1757	0.012581
1893	0.011699
1918	0.024243
1954	0.034902
1969	0.010452
2053	0.024824
2170	0.022151
2200	0.020095
2226	0.026396
2354	0.007467
2380	0.037742
2628	0.012081
2703	0.014165
2779	0.013085
2839	0.017043
2984	0.034136
3081	0.066038
3084	0.023202
3119	0.021613
3131	0.022886
3268	0.012770
3315	0.050914
3458	0.058940
3549	0.025029
3621	0.022436
3802	0.016639
3816	0.016133
3925	0.026651
4543	0.017043
4782	0.039173
4815	0.013802
4867	0.012039
5215	0.022733
5286	0.042888
5319	0.025911
5623	0.051361
5662	0.020642
6034	0.039371
6059	0.024009
6070	0.031188
6244	0.011125
6316	0.032229
6556	0.023533
6613	0.019489
6623	0.017925
6925	0.012074
6975	0.014952
6987	0.057059
7185	0.022623
7319	0.037849
7476	0.007986
7500	0.010536
7732	0.029097
7750	0.051361
7825	0.011004
7888	0.031690
8090	0.021358
8109	0.030279
8110	0.025681
8190	0.246350
8356	0.059191
8376	0.054950
8430	0.020873
8819	0.032891
8854	0.020873
8858	0.019393
8859	0.017043
8864	0.014259
8891	0.031690
8922	0.026651
8923	0.026396
8933	0.007284
8994	0.037849
9008	0.017771
9018	0.011156
9068	0.022436
9278	0.021484
9282	0.015491
9283	0.028330
9329	0.023579
9643	0.024058
9666	0.010766
9857	0.025029
9889	0.008459
10072	0.029097
10097	0.016509
10159	0.030649
10173	0.023202
10176	0.021613
10210	0.012926
10231	0.026396
10310	0.009040
10313	0.017043
10563	0.035238
10611	0.010124
10708	0.042888
10741	0.016834
10742	0.015547
10752	0.014073
10817	0.023366
10951	0.011407
11002	0.011666
11107	0.020529
11208	0.008830
11210	0.075009
11267	0.027515
11310	0.009089
11342	0.035758
11620	0.009220
11625	0.009197
11945	0.011901
11965	0.009292
12009	0.010766
12252	0.004632
