240
t_index	tf-idf
86	0.013598
114	0.015036
131	0.017417
198	0.034797
220	0.011162
374	0.004188
422	0.023045
444	0.014492
449	0.007019
455	0.010552
644	0.012369
706	0.030132
728	0.018244
744	0.006952
768	0.003916
888	0.015449
932	0.013103
963	0.007227
983	0.017807
1015	0.021882
1021	0.026410
1027	0.016401
1057	0.012275
1093	0.011677
1131	0.012007
1135	0.021882
1157	0.013873
1306	0.008456
1334	0.014018
1360	0.009186
1361	0.011447
1527	0.012369
1578	0.012878
1617	0.019311
1732	0.022054
1734	0.008877
1923	0.039975
2097	0.009267
2100	0.012275
2127	0.008696
2283	0.019311
2354	0.003810
2371	0.003616
2376	0.024367
2380	0.006419
2403	0.025977
2433	0.014665
2474	0.016444
2610	0.023386
2618	0.012989
2623	0.011838
2628	0.006164
2679	0.011522
2699	0.022573
2702	0.016278
2817	0.012275
2839	0.008696
2899	0.009479
2949	0.013873
3017	0.013342
3100	0.012007
3102	0.015449
3111	0.017046
3195	0.011231
3199	0.023386
3345	0.010710
3376	0.012989
3390	0.016444
3440	0.005084
3589	0.013863
3593	0.009436
3726	0.028339
3734	0.008326
3816	0.008231
3824	0.012275
3871	0.012465
3884	0.012612
3889	0.011922
3915	0.003356
4030	0.008591
4054	0.015673
4102	0.010276
4153	0.010147
4167	0.019316
4195	0.009523
4255	0.010897
4352	0.004992
4377	0.006930
4427	0.006178
4442	0.007764
4469	0.010362
4609	0.015237
4612	0.012878
4678	0.012369
4694	0.007473
4709	0.020815
4833	0.016444
4988	0.015673
4996	0.004953
5010	0.030897
5051	0.016740
5262	0.018740
5347	0.020088
5566	0.011838
5660	0.016169
5836	0.011016
5839	0.007204
5879	0.014327
5898	0.015449
5991	0.008326
6001	0.005697
6007	0.010710
6048	0.026786
6072	0.005478
6155	0.012723
6171	0.012094
6202	0.007065
6270	0.038817
6272	0.021181
6273	0.022044
6402	0.018973
6445	0.012819
6469	0.013598
6526	0.175979
6553	0.050734
6554	0.018740
6577	0.005207
6642	0.013468
6659	0.005986
6691	0.009613
6740	0.006822
6762	0.018244
6797	0.012369
6800	0.011599
6930	0.012989
7212	0.006107
7246	0.019225
7274	0.011290
7543	0.025556
7549	0.009894
7616	0.011162
7625	0.019987
7750	0.013103
7831	0.012094
7858	0.016169
7870	0.011027
7997	0.037107
8104	0.031388
8105	0.033282
8111	0.013598
8148	0.019488
8188	0.018740
8231	0.011374
8304	0.007932
8329	0.012007
8372	0.008877
8445	0.011677
8507	0.006575
8538	0.041198
8603	0.027196
8642	0.012275
8699	0.006930
8728	0.018244
8744	0.007875
8765	0.009479
8775	0.021882
8777	0.009523
8819	0.008391
8881	0.008897
9008	0.009067
9018	0.011384
9226	0.016740
9278	0.010961
9324	0.026684
9329	0.012031
9372	0.185086
9493	0.023386
9539	0.014665
9554	0.006801
9569	0.012953
9570	0.021299
9590	0.013220
9623	0.010362
9647	0.045609
9649	0.006232
9655	0.022705
9695	0.021882
9814	0.016444
9856	0.015582
9885	0.011677
9889	0.004316
9940	0.021667
9994	0.019987
9995	0.006143
10026	0.017417
10108	0.009067
10205	0.016740
10277	0.013733
10384	0.008008
10448	0.030897
10493	0.010044
10589	0.018807
10622	0.013468
10705	0.017807
10741	0.004294
10752	0.007180
10951	0.005820
10954	0.015152
10979	0.013145
11002	0.005952
11026	0.015673
11027	0.011809
11047	0.011374
11058	0.009195
11059	0.014492
11097	0.006595
11130	0.045208
11208	0.004505
11227	0.023386
11267	0.007019
11310	0.009275
11341	0.014018
11602	0.024367
11634	0.012275
11743	0.012094
11759	0.030409
11857	0.015449
11899	0.012989
11963	0.021882
11983	0.011522
12009	0.010986
12065	0.007904
12092	0.028339
12093	0.021826
12101	0.018786
12126	0.007576
12145	0.008626
12174	0.011106
12192	0.002952
12252	0.009453
