144
t_index	tf-idf
8	0.074269
9	0.045015
79	0.017343
137	0.026348
210	0.013322
320	0.030643
330	0.016849
335	0.017801
343	0.015180
352	0.019693
369	0.050574
387	0.030985
429	0.025252
687	0.032106
954	0.015579
1754	0.039455
1859	0.022902
1977	0.025601
2072	0.027391
2095	0.047322
2176	0.050574
2272	0.025084
2386	0.040526
2391	0.032106
2573	0.026957
2594	0.018882
2605	0.033895
2628	0.006665
2654	0.013170
2810	0.026749
2830	0.040083
2851	0.019359
3285	0.033895
3397	0.036901
3464	0.032106
3518	0.020042
3542	0.102031
3543	0.029125
3587	0.022776
3595	0.018432
3888	0.013020
3950	0.050574
4028	0.047322
4151	0.083525
4195	0.020595
4210	0.035561
4378	0.018006
4427	0.013361
4485	0.039455
4548	0.013923
4566	0.104434
4694	0.032322
4707	0.020222
4763	0.060002
4986	0.057181
5270	0.047322
5315	0.156928
5342	0.029699
5421	0.021876
5445	0.045015
5801	0.036012
6006	0.013881
6061	0.013799
6215	0.024597
6316	0.071122
6397	0.128422
6577	0.022519
6629	0.040526
6653	0.167050
6750	0.061969
6995	0.022652
7035	0.011751
7110	0.032951
7264	0.018160
7274	0.012208
7476	0.017624
7477	0.038015
7529	0.009464
7647	0.031341
7654	0.045015
7692	0.032951
8042	0.135044
8090	0.011783
8356	0.163277
8475	0.017279
8490	0.030985
8718	0.019117
8864	0.015733
8881	0.019241
9018	0.012309
9042	0.041762
9086	0.031714
9139	0.023847
9221	0.018146
9224	0.031714
9436	0.024529
9566	0.019486
9655	0.012275
9662	0.048983
9789	0.048278
9806	0.032517
9885	0.025252
9982	0.041762
10024	0.047322
10102	0.017937
10119	0.024139
10180	0.037665
10210	0.014262
10218	0.023294
10268	0.021944
10272	0.024756
10310	0.004987
10402	0.060002
10418	0.022290
10420	0.018959
10607	0.071122
10608	0.040526
10636	0.032951
10741	0.009287
10901	0.038554
10950	0.015035
10951	0.012586
10979	0.009476
11058	0.009943
11092	0.037610
11094	0.012983
11116	0.021398
11248	0.044817
11291	0.014349
11362	0.050574
11414	0.023847
11560	0.094644
11585	0.047322
11625	0.010148
11760	0.026348
11862	0.083525
11988	0.039455
11994	0.016935
12009	0.011879
12012	0.030853
12036	0.030643
12168	0.016384
12213	0.025601
12215	0.024597
