260
t_index	tf-idf
13	0.112387
57	0.022842
79	0.013729
84	0.026868
162	0.055362
201	0.014146
210	0.021093
276	0.025742
344	0.015790
347	0.016304
389	0.037462
455	0.018066
494	0.030912
495	0.021783
516	0.017646
531	0.040037
576	0.065990
593	0.043775
615	0.034219
671	0.058425
674	0.008075
694	0.022047
724	0.020267
857	0.023999
875	0.040037
963	0.012373
973	0.015134
1418	0.034219
1533	0.009718
1540	0.012373
1630	0.023655
1661	0.019991
1662	0.013386
1682	0.016304
1740	0.012838
1757	0.010989
2096	0.026833
2097	0.015866
2131	0.022432
2145	0.031234
2225	0.013434
2371	0.006191
2380	0.010989
2384	0.031234
2453	0.032608
2458	0.018993
2462	0.013934
2490	0.024811
2564	0.022842
2585	0.037462
2624	0.034219
2628	0.010553
2675	0.011644
2755	0.033465
2761	0.015937
2766	0.015456
2804	0.016535
2817	0.042030
2831	0.044864
2895	0.037462
2931	0.017462
2948	0.047999
3152	0.014309
3359	0.007952
3440	0.008705
3458	0.025742
3508	0.031234
3569	0.021863
3579	0.038456
3678	0.010076
3718	0.022445
3734	0.014254
3756	0.010366
3787	0.022047
3802	0.014534
3816	0.014092
3824	0.021015
3873	0.016775
3878	0.240221
3915	0.005746
3930	0.029891
4010	0.020267
4022	0.010278
4056	0.011055
4078	0.008914
4117	0.021510
4140	0.014039
4141	0.024529
4175	0.016304
4377	0.011865
4406	0.006924
4548	0.011022
4712	0.024529
4822	0.007931
4867	0.010516
4936	0.007791
4967	0.040191
5029	0.027243
5036	0.018336
5185	0.028152
5231	0.020556
5232	0.022634
5289	0.019726
5324	0.040037
5333	0.013780
5350	0.016939
5385	0.010190
5386	0.025742
5397	0.027973
5429	0.013152
5469	0.012134
5484	0.034219
5510	0.037757
5598	0.028660
5614	0.040037
5643	0.064022
5695	0.015009
5790	0.022432
5796	0.005906
5836	0.018860
5869	0.099287
5876	0.029896
5883	0.040037
6001	0.019507
6034	0.034390
6048	0.011465
6050	0.016358
6051	0.021863
6059	0.010486
6067	0.013780
6077	0.017646
6107	0.015456
6143	0.013291
6179	0.016229
6244	0.009718
6251	0.010133
6253	0.031234
6402	0.010827
6621	0.035106
6666	0.021341
6771	0.034366
6787	0.106331
6810	0.023507
6831	0.037462
6916	0.014534
6941	0.048517
6945	0.035373
6963	0.021176
7018	0.010396
7035	0.018606
7076	0.019228
7168	0.015117
7222	0.016304
7254	0.019088
7264	0.014376
7285	0.058425
7315	0.035636
7459	0.017646
7462	0.014421
7476	0.006976
7529	0.003746
7552	0.011155
7571	0.013386
7647	0.024811
7652	0.011607
7829	0.018336
7831	0.020705
7853	0.013015
7903	0.014421
7933	0.028660
7960	0.018766
7963	0.020410
8084	0.010248
8090	0.009328
8158	0.020792
8163	0.049541
8244	0.015193
8316	0.008676
8318	0.010133
8319	0.013934
8356	0.090480
8375	0.022432
8382	0.021684
8431	0.024529
8439	0.026965
8465	0.023958
8468	0.021863
8594	0.017195
8718	0.015134
8745	0.012882
8802	0.036881
8827	0.053797
8864	0.074731
8881	0.015232
8933	0.031814
8935	0.017372
8937	0.029818
8991	0.012751
9014	0.037462
9025	0.021863
9090	0.053662
9258	0.032578
9329	0.020597
9436	0.003884
9617	0.030912
9628	0.048243
9629	0.051586
9643	0.042030
9649	0.010670
9662	0.025852
9856	0.013339
9889	0.022167
9950	0.040037
9978	0.013679
10082	0.037462
10136	0.017646
10183	0.018656
10184	0.051071
10187	0.016856
10283	0.112387
10310	0.011844
10420	0.015009
10472	0.027243
10560	0.026085
10616	0.019857
10636	0.026085
10645	0.012926
10695	0.040037
10954	0.012970
10970	0.013244
10971	0.014767
10979	0.007501
11002	0.010190
11027	0.020217
11094	0.010278
11136	0.014254
11210	0.016380
11267	0.012017
11474	0.026833
11487	0.006770
11495	0.021176
11757	0.044661
11794	0.037462
11800	0.022432
11813	0.030487
11850	0.015261
11905	0.017462
11917	0.008480
11918	0.065157
11994	0.013407
12036	0.048517
12076	0.026868
12117	0.016856
12126	0.038911
12192	0.010108
12206	0.033061
12217	0.020705
12252	0.012138
12290	0.050818
12291	0.013531
