36
t_index	tf-idf
76	0.053253
159	0.202650
337	0.058657
547	0.046712
1540	0.103004
1610	0.221518
1852	0.182002
2369	0.090257
2417	0.201723
2779	0.047573
2893	0.045877
3268	0.046430
3788	0.070163
4124	0.095971
4444	0.069822
4449	0.069485
4879	0.133538
5558	0.111689
5796	0.024582
6282	0.074237
6639	0.073448
6865	0.073448
6925	0.043899
7238	0.137612
7304	0.045068
7529	0.015593
8092	0.114293
8858	0.070508
9166	0.082108
9329	0.021432
9756	0.113395
9851	0.330260
10102	0.059105
10133	0.057357
10258	0.075050
12150	0.107147
