130
t_index	tf-idf
79	0.088504
84	0.021650
159	0.026154
279	0.028589
319	0.083134
330	0.042992
344	0.008482
380	0.031183
449	0.019367
516	0.056875
571	0.021496
613	0.064523
628	0.017553
711	0.014872
845	0.112563
928	0.039095
956	0.020206
977	0.013491
1812	0.017501
1896	0.047078
1927	0.018031
2078	0.028960
2108	0.027166
2193	0.033867
2292	0.040461
2296	0.027711
2335	0.053806
2648	0.024594
2766	0.024909
2781	0.035234
2977	0.047078
3285	0.043244
3359	0.025630
3607	0.021650
3614	0.032002
3650	0.032892
3734	0.022972
4027	0.029383
4078	0.043095
4098	0.015661
4175	0.026275
4193	0.204533
4197	0.034392
4447	0.023168
4921	0.020903
4936	0.012557
4937	0.051703
4985	0.039530
5124	0.032662
5126	0.094156
5144	0.036811
5178	0.033867
5242	0.043904
5289	0.031791
5380	0.038276
5421	0.041865
5427	0.037889
5429	0.021195
5535	0.144496
5536	0.207991
5667	0.038677
5676	0.029549
5836	0.015197
6017	0.037158
6050	0.013181
6081	0.034665
6160	0.035530
6179	0.052308
6202	0.019491
6784	0.017763
6927	0.045944
6942	0.133472
7197	0.018363
7248	0.029383
7254	0.010254
7274	0.015575
7400	0.034665
7500	0.014832
7580	0.022540
7623	0.032217
7698	0.036811
7781	0.034946
7914	0.045369
7985	0.058438
7988	0.031381
8095	0.040960
8193	0.025016
8216	0.015661
8244	0.012243
8316	0.013981
8318	0.016330
8394	0.031183
8465	0.019305
8548	0.016658
8745	0.020760
8933	0.010254
8945	0.036811
8963	0.026154
8977	0.018706
9018	0.015704
9329	0.024895
9436	0.006259
9444	0.028437
9558	0.026034
9593	0.033368
9812	0.035846
10097	0.023240
10102	0.022884
10187	0.027166
10208	0.027166
10326	0.020410
10374	0.064523
10437	0.048053
10575	0.064523
10589	0.034592
10752	0.019810
10837	0.019001
10873	0.022045
10979	0.024178
11027	0.008145
11071	0.014028
11168	0.037517
11291	0.018307
11301	0.028899
11625	0.012946
11659	0.034392
11836	0.033127
11896	0.024491
11994	0.010803
12252	0.006521
