336
t_index	tf-idf
57	0.017710
76	0.009920
93	0.062085
103	0.021689
104	0.010269
105	0.011984
110	0.013754
203	0.012641
214	0.013006
289	0.014058
330	0.010342
337	0.010926
344	0.008162
387	0.019018
397	0.031042
455	0.007004
477	0.014380
478	0.012035
484	0.013539
492	0.008520
508	0.079594
547	0.008701
571	0.031026
600	0.022221
640	0.037216
642	0.010885
679	0.013904
683	0.020805
736	0.028595
744	0.009229
775	0.026531
789	0.029046
941	0.011052
956	0.009721
977	0.038942
981	0.017392
1027	0.010885
1129	0.026531
1130	0.023119
1164	0.029046
1191	0.026531
1230	0.014816
1372	0.022020
1492	0.029046
1521	0.005315
1533	0.007535
1562	0.014058
1584	0.028761
1593	0.012525
1620	0.008781
1630	0.036682
1640	0.053063
1728	0.020507
1757	0.008520
1768	0.019018
1812	0.008420
1814	0.015396
1912	0.096322
1938	0.074625
1969	0.007079
1984	0.018050
2029	0.031042
2084	0.010568
2097	0.012302
2148	0.015195
2152	0.011496
2175	0.014136
2179	0.010968
2200	0.027219
2225	0.010416
2272	0.015396
2279	0.020507
2285	0.010724
2371	0.004800
2391	0.019706
2403	0.017241
2432	0.015938
2453	0.025282
2454	0.022992
2525	0.026531
2537	0.046238
2573	0.049639
2594	0.011590
2628	0.004091
2654	0.008083
2663	0.015295
2779	0.008862
2820	0.011010
2899	0.012583
2963	0.021462
3022	0.029046
3111	0.011314
3152	0.011095
3272	0.025634
3330	0.008728
3348	0.013199
3390	0.021827
3391	0.026531
3430	0.021123
3440	0.006749
3451	0.046500
3469	0.018050
3482	0.013682
3542	0.037576
3543	0.107263
3559	0.013980
3589	0.006134
3594	0.015606
3595	0.011314
3597	0.012140
3600	0.019466
3603	0.013006
3604	0.019959
3668	0.010926
3750	0.052646
3800	0.011138
3802	0.033807
3811	0.020323
3879	0.014058
3880	0.031042
3930	0.007725
4045	0.005382
4078	0.006911
4085	0.021462
4167	0.012820
4184	0.032345
4192	0.159183
4226	0.014908
4259	0.020225
4335	0.010968
4389	0.026531
4406	0.005368
4425	0.013199
4427	0.016402
4548	0.025637
4550	0.028273
4551	0.020225
4767	0.008201
4810	0.017710
4822	0.012299
4834	0.016813
4864	0.014637
4936	0.006041
5000	0.012947
5005	0.043654
5030	0.013006
5046	0.021689
5055	0.031042
5134	0.017877
5196	0.023119
5233	0.019706
5243	0.011882
5306	0.012087
5338	0.021462
5368	0.020805
5397	0.021689
5421	0.053711
5465	0.016951
5501	0.026531
5522	0.015938
5617	0.010269
5695	0.011637
5796	0.004579
5836	0.014623
5839	0.009562
5991	0.011052
6027	0.031026
6048	0.044445
6136	0.019706
6155	0.011259
6202	0.009377
6207	0.007924
6251	0.023570
6353	0.006424
6374	0.026531
6391	0.010764
6396	0.015295
6403	0.006785
6444	0.018050
6445	0.005672
6518	0.065482
6547	0.013829
6551	0.017094
6553	0.013469
6576	0.016951
6577	0.013822
6613	0.013199
6621	0.013610
6650	0.008225
6659	0.007946
6705	0.033903
6740	0.009056
6765	0.020323
6860	0.009625
6864	0.021462
6870	0.034482
6925	0.008177
6937	0.023119
7076	0.014908
7083	0.019237
7111	0.031042
7168	0.005860
7182	0.031042
7264	0.005573
7336	0.016294
7388	0.025400
7406	0.023638
7417	0.009920
7476	0.027043
7477	0.042778
7529	0.011618
7557	0.032588
7607	0.025334
7698	0.017710
7831	0.016054
7842	0.022650
7870	0.014637
7877	0.021827
7911	0.058093
7944	0.016078
8100	0.044443
8120	0.018415
8148	0.008623
8158	0.024181
8216	0.015069
8217	0.012087
8250	0.016294
8260	0.031042
8356	0.020044
8465	0.018575
8475	0.010606
8504	0.050033
8507	0.008728
8548	0.008014
8552	0.013070
8650	0.015500
8657	0.023638
8745	0.019975
8858	0.052536
8881	0.017715
8933	0.024667
8934	0.035754
8945	0.017710
8991	0.009886
9116	0.018809
9131	0.020225
9138	0.019706
9139	0.043912
9158	0.029046
9219	0.020507
9329	0.015969
9436	0.015056
9448	0.029046
9492	0.029046
9494	0.016546
9515	0.027630
9537	0.019975
9554	0.009028
9566	0.005980
9569	0.025791
9573	0.010233
9574	0.055260
9575	0.010342
9619	0.014550
9649	0.024819
9655	0.007535
9662	0.050110
9666	0.007292
9711	0.016294
9852	0.022221
9854	0.036829
9889	0.005729
9986	0.016172
10098	0.015098
10108	0.012035
10133	0.010684
10166	0.014637
10210	0.008754
10218	0.014298
10227	0.023638
10229	0.014816
10230	0.029046
10272	0.015195
10310	0.015306
10317	0.021608
10384	0.005315
10418	0.027363
10457	0.017549
10514	0.031042
10546	0.022221
10613	0.026531
10635	0.014136
10645	0.020044
10715	0.012700
10754	0.031042
10793	0.015825
10860	0.026531
10873	0.010606
10901	0.118323
10970	0.010269
10971	0.022899
10972	0.009562
10979	0.005816
11027	0.003919
11040	0.085786
11042	0.031042
11062	0.011685
11094	0.007969
11095	0.019237
11136	0.011052
11152	0.015606
11226	0.043654
11291	0.008808
11310	0.015390
11316	0.024875
11329	0.017392
11383	0.055260
11481	0.031042
11500	0.017392
11612	0.023638
11634	0.016294
11636	0.049750
11669	0.038474
11688	0.018809
11757	0.011543
11801	0.011450
11802	0.017094
11907	0.031042
11917	0.013150
11948	0.011783
11979	0.013134
11994	0.020790
12189	0.018229
12192	0.003919
12215	0.015098
12262	0.018575
