87
t_index	tf-idf
50	0.072301
210	0.037361
344	0.018645
362	0.140687
374	0.076199
444	0.087892
547	0.039755
628	0.038583
641	0.059713
744	0.042165
1411	0.041767
1448	0.057226
1521	0.072852
1573	0.043262
1662	0.047419
1870	0.072301
1893	0.036201
1894	0.060607
2047	0.113933
2078	0.031828
2103	0.050887
2179	0.050111
2371	0.021932
2576	0.087376
2642	0.042434
2849	0.065702
2902	0.069425
3245	0.082467
3268	0.039515
3276	0.051285
3348	0.060305
3398	0.099842
3470	0.046753
3580	0.085016
3741	0.093691
3756	0.036721
3762	0.040364
4427	0.037469
4822	0.056193
4936	0.055202
4983	0.056455
5309	0.063872
5622	0.050111
5796	0.020921
5964	0.135388
6059	0.037145
6158	0.265416
6403	0.030998
6445	0.025914
6547	0.063180
6614	0.061857
6705	0.077448
6744	0.101526
6765	0.046427
6821	0.050690
7018	0.036826
7035	0.032955
7264	0.025463
7615	0.141828
8304	0.048106
8714	0.052523
8933	0.090158
8947	0.066478
9073	0.110646
9090	0.076038
9202	0.078100
9329	0.009120
9361	0.211030
9376	0.181820
9400	0.087892
9439	0.085016
9643	0.074444
9649	0.037797
9786	0.070817
9966	0.252474
10119	0.067694
10208	0.059713
10268	0.061538
10290	0.047933
10304	0.043122
10741	0.026044
10917	0.050111
11120	0.075598
11136	0.100991
11208	0.027322
11291	0.040241
11620	0.057061
