71
t_index	tf-idf
41	0.039890
68	0.085763
84	0.055740
337	0.058471
1267	0.083059
1469	0.039402
1663	0.053403
1943	0.247434
2225	0.027870
2354	0.013532
2380	0.068393
2703	0.025669
2851	0.031793
3084	0.126137
3268	0.023141
3316	0.049272
3589	0.016412
3607	0.111479
3655	0.083059
3668	0.029236
3722	0.030152
4293	0.030759
5008	0.028588
5293	0.074552
5319	0.046955
5350	0.035142
5520	0.077863
5996	0.090712
6007	0.038038
6034	0.107018
6115	0.034800
6609	0.031527
6771	0.017824
6925	0.021880
6987	0.137866
7028	0.130057
7254	0.026400
7264	0.014912
7451	0.113472
7733	0.077718
7970	0.147857
8190	0.148806
8372	0.031527
8387	0.045738
8410	0.057426
8445	0.041473
8933	0.026400
8935	0.036039
9282	0.028071
9283	0.051338
9329	0.010682
9436	0.024171
9558	0.100541
9607	0.036039
10187	0.034970
10272	0.040658
10482	0.031928
10813	0.049788
10893	0.049272
10895	0.052728
11071	0.018058
11097	0.023423
11107	0.037202
11208	0.016001
11210	0.033981
11489	0.074001
11620	0.016709
11632	0.083059
11633	0.166119
11841	0.076955
12213	0.042046
