222
t_index	tf-idf
79	0.018329
110	0.023683
269	0.067862
319	0.022956
455	0.012059
456	0.025831
478	0.020723
495	0.014540
512	0.026164
570	0.040700
571	0.017807
587	0.014758
628	0.014540
687	0.033931
704	0.034366
840	0.053449
845	0.023311
963	0.016518
977	0.011175
1027	0.018742
1055	0.022503
1111	0.025053
1147	0.029187
1270	0.034824
1360	0.041989
1445	0.041698
1518	0.029686
1521	0.018303
1585	0.020288
1661	0.026688
1665	0.050012
1780	0.027846
1827	0.040700
1859	0.024204
1900	0.025670
1977	0.027057
2067	0.032039
2264	0.013191
2285	0.018464
2298	0.050012
2354	0.008708
2371	0.008265
2454	0.019794
2462	0.018602
2573	0.085470
2594	0.019955
2628	0.007044
2654	0.027837
2668	0.022179
2746	0.022614
2779	0.015258
2795	0.073909
2927	0.038999
3176	0.034824
3189	0.047620
3387	0.029187
3427	0.051991
3482	0.023557
3542	0.064699
3543	0.061562
3587	0.024071
3589	0.010562
3597	0.020903
3604	0.034366
3640	0.041698
3641	0.023073
3746	0.023433
3750	0.030216
3807	0.033931
3892	0.044137
4045	0.009266
4058	0.033123
4098	0.012973
4192	0.022840
4195	0.021766
4259	0.034824
4267	0.032385
4335	0.018885
4387	0.033517
4427	0.056482
4498	0.020459
4523	0.040700
4596	0.025996
4694	0.017080
4707	0.021372
4728	0.067862
4763	0.095120
4872	0.038261
4986	0.030216
4996	0.011321
5061	0.028490
5103	0.027642
5107	0.020546
5257	0.028948
5281	0.042830
5293	0.015992
5308	0.016304
5315	0.027642
5421	0.011560
5543	0.044137
5636	0.027247
5695	0.020037
5796	0.007884
5836	0.025178
5921	0.040700
5991	0.019030
5994	0.021766
5996	0.029187
6001	0.013021
6007	0.048956
6035	0.083396
6048	0.015305
6061	0.014583
6112	0.018957
6115	0.022394
6183	0.050012
6251	0.040583
6283	0.042830
6287	0.025996
6429	0.013958
6481	0.041698
6576	0.058374
6577	0.035699
6659	0.013682
6797	0.028270
6911	0.053449
6916	0.019403
6945	0.011806
6975	0.017436
6995	0.047879
7009	0.028055
7076	0.025670
7193	0.071048
7194	0.038999
7197	0.015212
7220	0.045682
7254	0.016989
7264	0.028788
7274	0.012902
7304	0.014455
7388	0.021867
7476	0.018625
7498	0.036954
7529	0.010002
7543	0.011682
8032	0.031707
8081	0.050012
8148	0.029694
8158	0.041635
8192	0.026335
8321	0.022727
8356	0.138048
8382	0.028948
8410	0.036954
8443	0.035822
8465	0.015992
8468	0.029187
8548	0.013799
8552	0.022503
8694	0.047574
8702	0.034824
8718	0.020204
8765	0.021666
8864	0.033256
8871	0.023940
9095	0.037582
9116	0.064771
9139	0.025203
9224	0.033517
9376	0.022840
9436	0.010369
9451	0.050012
9458	0.047574
9461	0.020723
9537	0.034394
9566	0.051483
9662	0.120792
9666	0.025109
9746	0.091364
9805	0.022394
9812	0.044541
9853	0.047574
9854	0.063414
9856	0.017807
9883	0.033931
9923	0.038261
10009	0.066246
10102	0.056871
10218	0.024618
10310	0.010541
10316	0.044137
10402	0.031707
10418	0.023557
10472	0.036369
10645	0.017256
10648	0.036954
10715	0.043735
10741	0.009815
10808	0.018742
10837	0.015740
10866	0.034366
10891	0.027442
10901	0.183358
10906	0.019327
10951	0.013302
10979	0.010014
10995	0.044137
11027	0.006747
11058	0.021016
11092	0.079497
11094	0.013721
11248	0.023683
11310	0.010599
11620	0.010752
11917	0.033964
11981	0.027846
11994	0.008949
12107	0.034824
12117	0.022503
12217	0.027642
12250	0.031387
12252	0.005401
