60
t_index	tf-idf
119	0.076095
289	0.116647
344	0.033862
492	0.070700
521	0.117301
523	0.111192
547	0.072202
796	0.139508
1203	0.058738
2028	0.241472
2040	0.108272
2247	0.161527
2371	0.039833
2703	0.159212
2779	0.073534
3284	0.134196
3337	0.151261
3412	0.200953
3678	0.064826
4045	0.044657
4592	0.199735
4867	0.067658
5468	0.110073
5631	0.184389
5796	0.037996
5914	0.172636
6001	0.031375
6050	0.052620
6631	0.075617
6725	0.085816
6945	0.056895
7028	0.080667
7274	0.124357
7320	0.127756
7477	0.032270
7518	0.220153
7943	0.088331
8090	0.060015
8200	0.075380
8520	0.172636
8814	0.089315
8828	0.079869
9332	0.060833
9425	0.101625
9436	0.024986
9559	0.153157
9889	0.047539
10310	0.025401
10491	0.129495
10890	0.068051
11185	0.111192
11235	0.113527
11267	0.077315
11487	0.043559
11620	0.155450
11628	0.063924
11817	0.159212
11994	0.043128
12086	0.082876
12258	0.087054
