36
t_index	tf-idf
492	0.083399
768	0.050874
956	0.095156
1160	0.151718
1203	0.069288
1785	0.165924
2040	0.127720
2448	0.303690
2676	0.153813
3756	0.078671
3930	0.075617
3936	0.156004
3997	0.231371
4510	0.168760
4936	0.118264
5308	0.092684
5796	0.044820
6001	0.037011
6507	0.203645
6650	0.241521
6945	0.067114
7366	0.133919
8200	0.088920
8952	0.108599
9332	0.071760
9767	0.166798
10326	0.096117
10890	0.080274
11058	0.059736
11228	0.123736
11628	0.075406
11807	0.138370
11941	0.127307
11962	0.139154
11994	0.050874
12261	0.133919
