263
t_index	tf-idf
41	0.016017
106	0.013158
111	0.011694
132	0.059369
156	0.031206
169	0.016432
210	0.008785
214	0.013973
230	0.010206
262	0.012203
326	0.013395
344	0.004384
373	0.011312
374	0.005973
571	0.022222
628	0.009073
679	0.014937
742	0.021443
768	0.005584
973	0.012606
1247	0.024333
1333	0.015019
1345	0.022789
1463	0.164564
1521	0.005710
1533	0.008095
1540	0.041227
1551	0.032081
1677	0.031206
1682	0.013581
1740	0.010694
1795	0.074742
1798	0.031206
1903	0.011271
1956	0.022099
2078	0.014968
2089	0.013644
2094	0.012930
2098	0.027547
2103	0.011966
2127	0.012401
2179	0.011783
2192	0.012012
2271	0.027539
2276	0.009462
2287	0.019392
2371	0.010315
2433	0.041827
2462	0.011607
2523	0.016017
2539	0.011874
2628	0.004395
2648	0.012712
2656	0.074283
2685	0.029684
2702	0.011607
2703	0.030920
2713	0.017776
2755	0.018584
2786	0.020432
2808	0.022352
2820	0.011828
2821	0.033350
2883	0.017918
2898	0.024503
2934	0.014110
2982	0.014110
3006	0.037045
3023	0.036730
3099	0.022031
3152	0.011920
3189	0.014857
3330	0.009376
3345	0.015273
3359	0.006624
3452	0.019784
3504	0.023873
3589	0.013180
3617	0.017776
3666	0.066609
3884	0.008993
3915	0.009573
3990	0.017123
4011	0.016766
4056	0.082877
4078	0.007425
4102	0.007328
4166	0.025683
4197	0.017776
4262	0.023450
4335	0.011783
4352	0.007119
4377	0.009883
4378	0.011874
4393	0.042343
4406	0.005767
4430	0.040864
4436	0.132993
4449	0.013906
4782	0.014251
5000	0.006955
5008	0.011479
5103	0.051741
5144	0.019027
5220	0.020865
5293	0.009978
5336	0.013100
5339	0.023450
5349	0.027539
5376	0.012301
5385	0.008488
5395	0.021729
5427	0.019584
5429	0.032866
5431	0.023450
5469	0.050536
5486	0.020913
5515	0.019784
5636	0.017001
5679	0.021443
5771	0.014251
5836	0.023565
5876	0.049805
5931	0.016652
6001	0.004062
6003	0.010140
6050	0.013626
6061	0.009099
6098	0.033350
6115	0.013973
6120	0.031206
6140	0.019392
6155	0.006048
6163	0.035278
6202	0.010075
6274	0.011150
6402	0.009019
6403	0.007289
6474	0.020207
6553	0.014470
6563	0.013973
6614	0.014545
6622	0.043457
6631	0.009790
6650	0.008836
6651	0.028504
6705	0.018211
6740	0.009729
6771	0.028626
6787	0.055357
6810	0.019581
6861	0.015726
6987	0.013839
7028	0.010444
7095	0.011521
7168	0.012592
7222	0.013581
7304	0.009019
7348	0.016766
7410	0.016017
7477	0.004178
7479	0.023873
7529	0.003121
7549	0.014110
7552	0.009292
7608	0.020432
7616	0.015918
7944	0.004318
7978	0.012012
7982	0.019392
8028	0.015103
8090	0.015540
8161	0.077580
8183	0.062411
8316	0.028906
8318	0.033762
8344	0.011783
8405	0.019027
8424	0.019392
8509	0.043189
8650	0.016652
8658	0.024838
8707	0.015450
8754	0.033082
8765	0.013518
8859	0.012401
8922	0.019392
8941	0.023301
8972	0.015540
8991	0.010621
9090	0.017880
9109	0.023058
9173	0.046082
9282	0.022542
9283	0.092761
9329	0.021446
9424	0.009236
9436	0.006470
9559	0.009915
9566	0.006425
9605	0.033936
9616	0.010804
9622	0.016541
9647	0.009292
9649	0.008888
9711	0.017505
9720	0.022693
9797	0.031206
9812	0.009264
9850	0.019991
9978	0.011395
10020	0.024838
10097	0.012012
10156	0.033350
10208	0.028082
10210	0.018810
10310	0.006577
10313	0.012401
10356	0.021987
10421	0.016652
10568	0.012930
10611	0.022099
10620	0.024701
10859	0.023873
10901	0.012712
10946	0.066700
10979	0.006249
11002	0.008488
11071	0.007251
11145	0.014323
11170	0.016766
11208	0.006425
11257	0.019584
11267	0.010010
11291	0.009462
11310	0.003307
11480	0.033350
11487	0.005640
11584	0.031206
11615	0.026085
11620	0.006709
11625	0.006692
11753	0.039299
11758	0.022693
11769	0.015187
11779	0.033350
11835	0.013839
11850	0.012712
11927	0.022693
11992	0.009609
11994	0.005584
11995	0.014857
12004	0.016325
12051	0.009883
12065	0.011271
12070	0.014251
12084	0.019392
12101	0.013395
12126	0.010804
12174	0.007919
12192	0.008420
12252	0.006741
12291	0.045084
