124
t_index	tf-idf
84	0.010403
117	0.013886
210	0.008167
344	0.004076
432	0.018027
634	0.019213
677	0.011167
712	0.018027
768	0.010382
787	0.016273
954	0.009550
973	0.023438
1186	0.022621
1220	0.055190
1371	0.013248
1403	0.031003
1422	0.022621
1521	0.005308
1533	0.007525
1551	0.019882
1585	0.011768
1734	0.011768
2001	0.022621
2111	0.017371
2356	0.015805
2493	0.018994
2699	0.009975
2754	0.012625
2956	0.023608
3173	0.291477
3267	0.008824
3359	0.012315
3440	0.006741
3864	0.015176
3900	0.010440
4057	0.027595
4273	0.025601
4447	0.005566
4497	0.031003
4548	0.008535
4602	0.031003
4767	0.008191
4936	0.006033
5308	0.009457
5347	0.013315
5682	0.016033
5796	0.004573
5876	0.023150
6001	0.003776
6027	0.010329
6050	0.012667
6061	0.008459
6067	0.021342
6223	0.011719
6273	0.009742
6722	0.016791
6746	0.027595
6787	0.041169
6925	0.008167
6940	0.024187
6941	0.018785
6945	0.006848
7018	0.008050
7019	0.033051
7418	0.019213
7543	0.006776
7552	0.025914
7580	0.010831
7827	0.025605
7853	0.010079
7944	0.004014
7948	0.035602
8316	0.003359
8318	0.007847
8366	0.031172
8436	0.012178
8439	0.010440
8577	0.011623
8624	0.021185
8626	0.023090
8819	0.011124
8827	0.013886
8844	0.022193
8903	0.040399
8940	0.013737
8963	0.012567
8969	0.018584
8979	0.012178
9018	0.007546
9258	0.008409
9329	0.001994
9452	0.024843
9628	0.024905
9629	0.026631
9694	0.022193
9969	0.018027
9978	0.010593
10133	0.010671
10170	0.024187
10183	0.014446
10203	0.018785
10272	0.015176
10500	0.014708
10507	0.016152
10611	0.006848
10979	0.005809
10994	0.019682
11071	0.006741
11208	0.011945
11248	0.013737
11310	0.003074
11487	0.005243
11802	0.017072
11850	0.023635
11864	0.026309
11872	0.025601
11973	0.023608
11995	0.013811
12018	0.010790
12065	0.010478
12252	0.012533
12278	0.012453
12290	0.026235
12291	0.010478
