415
t_index	tf-idf
25	0.006210
38	0.008158
48	0.008723
111	0.007842
133	0.005914
200	0.005741
210	0.002945
262	0.004091
322	0.027401
335	0.003936
343	0.003356
344	0.002940
419	0.009233
443	0.008004
455	0.002523
466	0.007285
492	0.003069
494	0.004317
504	0.004902
547	0.006268
619	0.010482
646	0.006056
692	0.009233
768	0.003744
825	0.009604
846	0.008158
912	0.004662
914	0.008514
922	0.007285
932	0.006265
937	0.008315
1021	0.004209
1053	0.005438
1062	0.009804
1099	0.008158
1102	0.008158
1104	0.005180
1179	0.006702
1282	0.008960
1306	0.004043
1345	0.003820
1441	0.008723
1456	0.005546
1518	0.006210
1521	0.003829
1535	0.006566
1540	0.003456
1551	0.003585
1584	0.010360
1610	0.004954
1616	0.025543
1624	0.009233
1636	0.011091
1662	0.003738
1740	0.003585
1761	0.006702
1795	0.006265
1836	0.005782
1927	0.003125
1956	0.007409
1969	0.010199
1972	0.006210
2000	0.004124
2007	0.019113
2038	0.007189
2078	0.002509
2096	0.007494
2098	0.004618
2119	0.007386
2120	0.006850
2124	0.005825
2152	0.008282
2201	0.015461
2205	0.008723
2213	0.008960
2241	0.004141
2259	0.016980
2276	0.015862
2292	0.007012
2336	0.015461
2354	0.005465
2360	0.004618
2371	0.001729
2566	0.007098
2594	0.004175
2596	0.007098
2614	0.008004
2628	0.004421
2632	0.016655
2654	0.005823
2664	0.004553
2699	0.035975
2702	0.003892
2728	0.013266
2737	0.006007
2755	0.102804
2779	0.003192
2883	0.006007
3047	0.011828
3095	0.005546
3152	0.003996
3224	0.019113
3269	0.008723
3278	0.006106
3279	0.007862
3281	0.006633
3304	0.007862
3330	0.006287
3359	0.019987
3376	0.006210
3399	0.008327
3440	0.004862
3450	0.006379
3530	0.009557
3559	0.005036
3589	0.002209
3613	0.009557
3659	0.006249
3684	0.005914
3693	0.013858
3746	0.009804
3753	0.009557
3762	0.003182
3787	0.006157
3794	0.005473
3811	0.003660
3822	0.008327
3823	0.009909
3824	0.005869
3827	0.004596
3884	0.006030
3886	0.005782
3915	0.003209
3930	0.002783
3967	0.009557
3990	0.011482
4042	0.009952
4078	0.007468
4092	0.007386
4096	0.011018
4102	0.007370
4124	0.012879
4125	0.009557
4161	0.018466
4223	0.004451
4240	0.014334
4293	0.004141
4311	0.009557
4335	0.007901
4377	0.003314
4406	0.001934
4436	0.004954
4438	0.008514
4444	0.014054
4449	0.009324
4466	0.007862
4467	0.009952
4548	0.003078
4555	0.009952
4650	0.003863
4671	0.003345
4681	0.009233
4735	0.009233
4767	0.008862
4782	0.009556
4798	0.009962
4800	0.006210
4811	0.008327
4815	0.013468
4822	0.002215
4878	0.005150
4921	0.003622
4967	0.002806
4993	0.008327
4996	0.007105
5000	0.018654
5024	0.009233
5030	0.004685
5154	0.006929
5176	0.003660
5179	0.005960
5225	0.008960
5237	0.031605
5243	0.008560
5357	0.008004
5376	0.004124
5397	0.003906
5419	0.006106
5461	0.013550
5468	0.004778
5566	0.005660
5574	0.007098
5603	0.009557
5604	0.004175
5610	0.009952
5617	0.011097
5621	0.007608
5627	0.007608
5636	0.005700
5662	0.005036
5759	0.008960
5763	0.005036
5822	0.009952
5936	0.006210
5970	0.005741
6001	0.001362
6003	0.006799
6023	0.008960
6034	0.009604
6045	0.014988
6050	0.004568
6061	0.003051
6067	0.007697
6072	0.002619
6107	0.004317
6123	0.009557
6127	0.009233
6140	0.006502
6173	0.003422
6244	0.010856
6251	0.002830
6270	0.004640
6273	0.010540
6282	0.009962
6284	0.009557
6296	0.005337
6348	0.017028
6353	0.002314
6402	0.003024
6430	0.004451
6445	0.004086
6484	0.006566
6500	0.004512
6528	0.008514
6555	0.007189
6564	0.008514
6591	0.008723
6639	0.004928
6644	0.008723
6712	0.005621
6716	0.007189
6770	0.009952
6784	0.006156
6816	0.015724
6818	0.005869
6865	0.009856
6927	0.003981
6937	0.008327
7024	0.009233
7210	0.016655
7212	0.002920
7222	0.004553
7229	0.008514
7246	0.004596
7254	0.007108
7266	0.009557
7304	0.006048
7354	0.008960
7366	0.009856
7371	0.004662
7375	0.009557
7466	0.008158
7476	0.001948
7477	0.001401
7498	0.015461
7506	0.009233
7529	0.007324
7543	0.017107
7571	0.003738
7652	0.003242
7718	0.006502
7723	0.008327
7827	0.015391
7870	0.005272
7939	0.013003
7944	0.001448
7948	0.004280
8037	0.005092
8040	0.009233
8041	0.008158
8116	0.004902
8128	0.009233
8163	0.005534
8170	0.010016
8239	0.011738
8283	0.005272
8309	0.009952
8316	0.004846
8342	0.014988
8404	0.004175
8465	0.003345
8548	0.002887
8577	0.037725
8642	0.005869
8710	0.004754
8765	0.004532
8802	0.010300
8821	0.007731
8914	0.040777
8933	0.001777
8935	0.004851
8941	0.097653
8979	0.004392
8991	0.007122
9000	0.017446
9008	0.030346
9018	0.005443
9074	0.014196
9108	0.005210
9117	0.005782
9137	0.014570
9142	0.004392
9156	0.006633
9160	0.005546
9174	0.006502
9184	0.007012
9215	0.030433
9227	0.008327
9264	0.012886
9275	0.007731
9329	0.004314
9374	0.008514
9406	0.008960
9436	0.001085
9479	0.009952
9494	0.005960
9540	0.103064
9573	0.011058
9604	0.046350
9605	0.053096
9609	0.003820
9641	0.005914
9647	0.006231
9662	0.003610
9666	0.005253
9720	0.007608
9795	0.004280
9808	0.007386
9842	0.009557
9882	0.009952
9889	0.002064
9911	0.005869
9938	0.008723
10124	0.005438
10133	0.003848
10181	0.009952
10231	0.006439
10258	0.010071
10310	0.009924
10370	0.008158
10384	0.003829
10418	0.004928
10551	0.012420
10553	0.005869
10568	0.004335
10620	0.008282
10661	0.008960
10678	0.005869
10741	0.006160
10758	0.007494
10793	0.005700
10836	0.004802
10837	0.006586
10873	0.011461
10891	0.005741
10949	0.008960
10959	0.007189
10970	0.007398
10979	0.010475
11012	0.004192
11027	0.002823
11036	0.006775
11078	0.011482
11094	0.005741
11123	0.006157
11144	0.005546
11267	0.010068
11291	0.009517
11295	0.006502
11296	0.008723
11306	0.005741
11310	0.003326
11409	0.007608
11453	0.007731
11500	0.006265
11542	0.008004
11553	0.009952
11559	0.007494
11578	0.006379
11625	0.002244
11634	0.005869
11647	0.008004
11649	0.029976
11701	0.008327
11743	0.011565
11753	0.008784
11759	0.010905
11807	0.025459
11864	0.022140
11866	0.005621
11875	0.006056
11888	0.009952
11945	0.008710
11948	0.004244
11974	0.008327
11992	0.003222
12009	0.002626
12017	0.003834
12039	0.002997
12086	0.003598
12093	0.013914
12192	0.008469
12252	0.004520
12262	0.003345
