195
t_index	tf-idf
26	0.022689
86	0.035624
207	0.036725
279	0.027146
344	0.008054
347	0.024949
354	0.039917
370	0.049094
374	0.021944
377	0.057327
423	0.041689
455	0.013822
479	0.052363
495	0.016667
499	0.044702
581	0.039917
674	0.012356
679	0.027441
706	0.026313
768	0.010258
931	0.101693
932	0.034326
937	0.022781
983	0.046652
1104	0.028382
1131	0.031456
1160	0.030591
1523	0.054532
1594	0.029798
1662	0.020484
1732	0.028889
1757	0.016816
1914	0.029064
1935	0.036725
1969	0.013971
1971	0.034954
2021	0.040472
2082	0.036344
2217	0.035624
2283	0.050592
2354	0.009981
2379	0.027744
2478	0.022598
2539	0.021813
2605	0.041062
2699	0.019712
2750	0.050592
2882	0.057327
3179	0.036725
3181	0.037122
3267	0.017436
3278	0.033456
3306	0.029990
3340	0.021982
3348	0.026050
3369	0.049094
3376	0.068055
3474	0.057327
3652	0.036344
3734	0.021813
3824	0.032158
3861	0.057327
3884	0.033040
3915	0.017586
3930	0.030494
4010	0.031014
4045	0.010622
4054	0.041062
4103	0.028548
4135	0.114654
4255	0.057096
4262	0.043079
4387	0.038419
4469	0.054293
4540	0.039917
4815	0.018448
4888	0.063837
4966	0.046652
4996	0.012977
5030	0.025669
5191	0.028219
5385	0.015594
5522	0.031456
5699	0.139814
5793	0.104727
6001	0.022388
6270	0.025423
6273	0.019251
6288	0.028548
6445	0.011194
6486	0.035624
6489	0.057327
6526	0.038419
6527	0.031918
6553	0.106332
6568	0.098188
6620	0.050592
6631	0.017986
6634	0.054532
6659	0.015683
6821	0.043794
6896	0.052363
6901	0.049094
7018	0.015908
7200	0.021813
7246	0.050367
7274	0.014789
7295	0.054532
7296	0.046652
7481	0.027441
7507	0.057327
7513	0.040472
7529	0.005733
7543	0.026781
7549	0.025922
7627	0.049094
7672	0.046652
7692	0.039917
7831	0.031684
7846	0.025066
8044	0.029990
8047	0.043857
8104	0.020557
8148	0.102111
8262	0.057327
8452	0.052363
8526	0.039392
8538	0.035977
8563	0.027591
8699	0.018157
8765	0.049668
8871	0.027441
8881	0.011654
8923	0.035283
8976	0.029798
8979	0.024065
9111	0.049094
9221	0.087928
9268	0.083377
9329	0.003940
9421	0.041062
9547	0.040472
9554	0.017818
9570	0.111600
9600	0.043079
9616	0.019848
9649	0.032655
9655	0.044612
9659	0.052363
9723	0.163595
9775	0.037967
9805	0.025669
9847	0.061267
9874	0.044702
9876	0.057327
9897	0.029424
9933	0.050592
9940	0.028382
10003	0.036344
10007	0.032916
10227	0.046652
10326	0.019380
10356	0.020196
10388	0.041689
10552	0.026583
10678	0.032158
10697	0.044702
10747	0.057327
10865	0.032158
10906	0.022154
10954	0.079392
10979	0.034437
11002	0.015594
11013	0.044702
11027	0.023202
11047	0.029798
11094	0.015727
11097	0.051833
11306	0.031456
11310	0.024299
11579	0.054532
11720	0.032916
11759	0.019917
11857	0.080945
11962	0.028058
11965	0.012420
12009	0.014391
12051	0.018157
12086	0.157696
12093	0.038119
12101	0.049216
12144	0.027900
12164	0.075071
12252	0.006191
12264	0.035624
