51
t_index	tf-idf
73	0.154671
169	0.069196
330	0.093577
362	0.069655
625	0.078001
711	0.032370
954	0.043260
1821	0.078686
1956	0.062040
2371	0.043435
2390	0.061572
2479	0.102470
2625	0.064685
2628	0.018509
3482	0.061897
3722	0.050983
4117	0.075452
4140	0.049246
4202	0.060317
4247	0.125002
4352	0.029980
5008	0.048337
5643	0.074858
5964	0.067032
6155	0.025468
6231	0.140440
6251	0.035544
6821	0.050194
7529	0.013141
7799	0.112537
7971	0.087031
8092	0.048160
8316	0.045648
8319	0.048878
8439	0.047293
8594	0.060317
8933	0.066957
9051	0.421320
9329	0.009031
9649	0.037428
9913	0.057457
10420	0.052649
10979	0.026313
11002	0.035746
11310	0.027850
11620	0.056503
11767	0.198665
11768	0.141206
11817	0.086805
11841	0.130118
12192	0.017729
