219
t_index	tf-idf
29	0.029142
105	0.028892
116	0.031822
210	0.019715
212	0.066614
236	0.021698
269	0.047511
335	0.052686
338	0.039284
374	0.013403
394	0.066614
425	0.150479
478	0.029017
510	0.066614
571	0.024934
587	0.020665
674	0.060376
912	0.031206
956	0.023438
979	0.063966
1071	0.029925
1120	0.136382
1172	0.033705
1176	0.026443
1206	0.034873
1371	0.031982
1398	0.074841
1472	0.058387
1521	0.012814
1851	0.074841
1903	0.025294
1924	0.044862
2040	0.110105
2174	0.056989
2200	0.032812
2296	0.032143
2354	0.012193
2368	0.054607
2371	0.011573
2376	0.077981
2448	0.049868
2493	0.045852
2576	0.023054
2642	0.022392
2676	0.075771
2826	0.018625
2830	0.029658
2831	0.041932
2839	0.027829
2899	0.030337
2963	0.051745
2998	0.054607
3111	0.027276
3283	0.025385
3330	0.021042
3405	0.027063
3454	0.035504
3488	0.037886
3589	0.014789
3595	0.027276
3603	0.031357
3607	0.025112
3646	0.043949
3678	0.018835
3746	0.032812
3800	0.026852
3856	0.055738
3888	0.038534
3906	0.063966
3912	0.041567
3915	0.021482
3982	0.039584
4005	0.074841
4011	0.075249
4027	0.034082
4030	0.027494
4045	0.012975
4167	0.030909
4171	0.046380
4188	0.077981
4195	0.030477
4352	0.031953
4412	0.041213
4427	0.019772
4442	0.049691
4451	0.050160
4543	0.027829
4548	0.020603
4650	0.051709
4671	0.022392
4694	0.023916
4703	0.028408
4707	0.029925
4785	0.030198
4800	0.041567
4822	0.014826
4936	0.014565
5035	0.031206
5103	0.038705
5213	0.046932
5220	0.015608
5306	0.029142
5347	0.032143
5349	0.061802
5421	0.016187
5593	0.108509
5935	0.029527
6048	0.021431
6155	0.040716
6173	0.045807
6251	0.037883
6273	0.023516
6403	0.032715
6495	0.039284
6609	0.028408
6613	0.031822
6688	0.048762
6725	0.024934
6755	0.101851
6821	0.026749
6860	0.046412
6916	0.027169
7035	0.034780
7185	0.018470
7231	0.224524
7254	0.011894
7368	0.032641
7477	0.009376
7500	0.017204
7529	0.042017
7545	0.044642
7596	0.030337
7825	0.017967
7943	0.076994
7944	0.019381
8044	0.036635
8116	0.032812
8148	0.020789
8158	0.019433
8244	0.014201
8316	0.008109
8329	0.038425
8447	0.028527
8475	0.025571
8506	0.032985
8548	0.019322
8710	0.031822
8714	0.027716
8768	0.036875
8835	0.050926
8864	0.023283
8881	0.014236
8887	0.035504
8933	0.023788
8977	0.065093
9193	0.034670
9332	0.035350
9429	0.032473
9464	0.030909
9566	0.014418
9569	0.020727
9575	0.024934
9666	0.017579
9767	0.061626
9771	0.103489
9910	0.037120
10017	0.074841
10032	0.066614
10127	0.035080
10228	0.059972
10262	0.046380
10304	0.022755
10310	0.007380
10338	0.059972
10340	0.043101
10356	0.024671
10384	0.025629
10570	0.025294
10611	0.016531
10638	0.028173
10639	0.029269
10752	0.022978
10810	0.032143
10854	0.031206
10873	0.025571
10885	0.055738
10890	0.039544
10917	0.026443
10971	0.027605
10972	0.023054
10978	0.037369
10979	0.028045
11027	0.009448
11052	0.058387
11058	0.014714
11078	0.076850
11086	0.037120
11092	0.083486
11133	0.028408
11144	0.037120
11154	0.034873
11180	0.031982
11188	0.074841
11235	0.065971
11310	0.014841
11487	0.012656
11610	0.070029
11628	0.074293
11760	0.038991
11817	0.023130
11905	0.065283
11965	0.030343
11994	0.012531
12009	0.017579
12012	0.045658
12163	0.058538
12174	0.017772
12252	0.015127
12257	0.089835
