279
t_index	tf-idf
103	0.029881
141	0.027864
151	0.042767
165	0.038066
170	0.024400
194	0.021802
195	0.029569
201	0.015111
226	0.134094
230	0.013088
236	0.024798
241	0.036553
451	0.027498
484	0.018653
547	0.011988
576	0.014098
587	0.035426
641	0.018006
656	0.029569
679	0.019155
711	0.009858
740	0.024867
768	0.014321
787	0.022448
954	0.026348
956	0.013393
960	0.038066
990	0.023962
1034	0.085535
1044	0.094202
1117	0.023163
1182	0.011916
1215	0.038066
1230	0.020413
1252	0.024629
1361	0.020935
1377	0.033365
1411	0.050378
1421	0.025370
1448	0.017256
1506	0.035316
1573	0.013045
1643	0.026202
1682	0.017416
1696	0.013667
1702	0.024629
1723	0.027864
1816	0.018653
1818	0.028663
1822	0.030614
1892	0.022620
1893	0.065498
1969	0.009752
2000	0.015774
2047	0.051534
2092	0.022620
2103	0.015345
2127	0.015902
2150	0.026819
2167	0.028663
2179	0.030221
2185	0.026202
2241	0.015838
2244	0.024177
2259	0.021649
2354	0.013935
2414	0.027498
2576	0.013174
2628	0.011273
2642	0.051183
2643	0.020413
2654	0.011137
2673	0.015967
2731	0.055729
2849	0.019812
3047	0.022620
3081	0.020540
3152	0.045856
3195	0.020540
3274	0.024400
3276	0.123717
3283	0.014506
3330	0.012024
3405	0.015465
3440	0.009298
3511	0.023962
3518	0.016948
3597	0.016726
3659	0.023903
3686	0.024867
3720	0.021500
3802	0.031051
3823	0.018950
3827	0.017579
3873	0.017919
3888	0.011010
4030	0.015711
4045	0.007415
4153	0.018556
4166	0.087829
4171	0.026503
4195	0.017416
4285	0.016873
4313	0.017919
4316	0.010555
4352	0.009130
4378	0.015227
4406	0.007396
4588	0.134690
4650	0.014774
4712	0.026202
4790	0.021802
4792	0.040017
4798	0.019052
4822	0.008472
4867	0.011233
4868	0.021802
4902	0.045160
4929	0.025114
4936	0.033291
4983	0.034048
5000	0.008919
5023	0.033365
5141	0.029440
5150	0.023551
5179	0.022796
5220	0.008919
5245	0.131251
5246	0.104674
5308	0.013045
5367	0.024400
5397	0.014940
5458	0.036553
5714	0.038066
5728	0.040017
5736	0.042767
5763	0.019260
5836	0.010073
5890	0.042767
5950	0.042767
5959	0.040017
5994	0.017416
6001	0.005209
6003	0.013003
6143	0.014198
6161	0.030072
6179	0.017336
6272	0.019367
6359	0.036553
6370	0.038066
6377	0.039396
6403	0.009347
6445	0.031257
6453	0.042767
6623	0.016726
6631	0.012555
6689	0.043299
6740	0.012476
6771	0.018355
6784	0.011774
6810	0.025110
6975	0.041853
7018	0.022210
7035	0.009937
7065	0.066729
7091	0.036553
7124	0.042767
7168	0.016148
7197	0.012172
7237	0.032566
7254	0.013593
7264	0.007678
7304	0.023132
7374	0.019586
7417	0.027333
7455	0.027150
7476	0.007452
7477	0.021431
7557	0.044897
7652	0.012399
7758	0.120886
7782	0.028252
7794	0.026503
7818	0.019812
7825	0.010267
7880	0.042767
7903	0.015404
7944	0.044301
7948	0.032741
7991	0.036553
8239	0.022448
8304	0.014506
8319	0.029769
8344	0.015111
8419	0.030072
8507	0.012024
8624	0.014612
8767	0.014402
8828	0.013261
8864	0.013305
8922	0.024867
8933	0.027187
8935	0.018556
8940	0.018950
8952	0.030571
8979	0.016799
9106	0.038310
9130	0.019476
9190	0.025114
9238	0.019367
9259	0.022448
9260	0.032566
9315	0.031851
9329	0.016501
9461	0.016581
9584	0.033365
9607	0.018556
9655	0.010381
9666	0.020091
9682	0.040017
9749	0.026202
9786	0.042709
9804	0.021212
9812	0.011880
9883	0.027150
9889	0.007893
9934	0.038066
10132	0.016653
10133	0.014720
10268	0.018556
10310	0.025304
10384	0.007323
10452	0.012322
10484	0.031205
10491	0.043001
10519	0.038066
10610	0.020166
10637	0.025114
10664	0.027864
10752	0.013131
10761	0.042767
10808	0.014997
10836	0.018368
10837	0.012594
10847	0.031205
10868	0.022448
10889	0.015902
10972	0.013174
11027	0.010798
11058	0.008408
11071	0.009298
11075	0.017663
11094	0.010979
11097	0.012061
11101	0.025114
11136	0.015227
11151	0.028663
11193	0.022448
11203	0.051826
11208	0.008239
11226	0.060143
11235	0.018849
11257	0.050228
11272	0.033365
11506	0.036553
11620	0.008603
11634	0.022448
11657	0.059138
11757	0.031805
11918	0.011600
11948	0.016233
12009	0.010046
12018	0.029769
12020	0.042767
12145	0.015774
12188	0.019586
12192	0.005399
12217	0.022117
12252	0.004322
