87
t_index	tf-idf
105	0.030904
106	0.031583
132	0.057003
203	0.032599
344	0.010524
374	0.014336
1060	0.121914
1463	0.060772
1469	0.037976
1630	0.047298
1931	0.037523
2285	0.055310
2363	0.071253
2380	0.043945
2500	0.059619
2576	0.049318
2696	0.048505
2702	0.027861
2766	0.030904
2851	0.030642
3132	0.038446
3315	0.044461
3359	0.031799
3546	0.034038
3738	0.039972
3915	0.011489
3998	0.040524
4078	0.017823
4166	0.020550
4335	0.028284
4346	0.036052
4351	0.099218
4429	0.136839
4550	0.036455
4584	0.068420
4665	0.053652
4967	0.040181
5222	0.053652
5364	0.029061
5405	0.080053
5775	0.066105
5836	0.037709
6353	0.016565
6402	0.021649
7028	0.050140
7168	0.015113
7254	0.012722
7571	0.026765
7809	0.031444
8190	0.215130
8244	0.030379
8275	0.050819
8316	0.026020
8386	0.053652
8509	0.207339
8548	0.020667
8563	0.036052
8616	0.031444
8859	0.148832
8864	0.049808
8933	0.012722
9282	0.135274
9283	0.024740
9329	0.020591
9436	0.007765
9566	0.030843
9617	0.030904
9649	0.064003
9812	0.022237
9816	0.050200
10187	0.067408
10310	0.031577
10635	0.036455
10808	0.056142
11002	0.020376
11012	0.030011
11071	0.017405
11133	0.030386
11310	0.007937
11487	0.040612
11724	0.047986
11817	0.024740
11835	0.033219
12004	0.039186
12009	0.018803
12192	0.010106
12252	0.008090
