35
t_index	tf-idf
920	0.162188
1469	0.134860
1757	0.078028
2094	0.110219
2225	0.095389
2409	0.253032
2766	0.109747
3316	0.168640
3659	0.079445
4481	0.140068
4512	0.242972
4707	0.113670
4785	0.114706
5923	0.172249
6631	0.083455
7264	0.051039
7809	0.334996
8190	0.127328
8316	0.030801
8318	0.071950
8509	0.122717
8757	0.147018
8864	0.088439
8947	0.266499
9282	0.096077
9617	0.109747
10187	0.119690
11085	0.147018
11620	0.057187
11835	0.117967
11896	0.107906
12174	0.067505
12213	0.143908
12252	0.028729
12261	0.125294
