244
t_index	tf-idf
86	0.022485
137	0.020146
186	0.022269
204	0.029445
330	0.025766
335	0.013611
343	0.011607
344	0.010167
422	0.019053
424	0.036183
450	0.036183
548	0.023691
580	0.103255
594	0.011039
627	0.021860
705	0.046860
706	0.033216
744	0.022992
768	0.006474
776	0.026312
784	0.040594
841	0.030167
931	0.096277
937	0.014379
954	0.011911
971	0.063863
1021	0.014556
1027	0.027119
1053	0.018807
1055	0.016281
1093	0.038616
1182	0.010774
1225	0.026312
1306	0.013983
1548	0.038669
1578	0.021294
1594	0.018807
1603	0.022061
1723	0.025194
1732	0.036467
1741	0.028799
1755	0.031932
1921	0.038669
1969	0.008818
2000	0.014263
2078	0.008678
2150	0.024249
2175	0.052828
2217	0.022485
2316	0.021116
2354	0.018900
2380	0.010614
2402	0.038669
2594	0.014437
2623	0.156598
2628	0.005096
2702	0.013458
2899	0.015674
3093	0.028799
3102	0.025545
3175	0.019053
3267	0.011005
3268	0.010774
3306	0.018929
3342	0.023691
3376	0.021477
3546	0.016442
3593	0.015603
3718	0.010839
3765	0.038669
3794	0.018929
3810	0.025916
3827	0.015895
3841	0.027190
3884	0.020854
3889	0.019713
3915	0.011100
3938	0.036183
3979	0.030167
3981	0.038669
4103	0.036037
4121	0.020612
4184	0.040291
4195	0.015747
4199	0.036183
4255	0.018018
4293	0.014320
4316	0.009543
4345	0.023430
4352	0.024764
4374	0.022061
4417	0.025916
4427	0.010216
4517	0.034418
4546	0.054380
4612	0.021294
4650	0.026717
4651	0.033050
4694	0.012357
4707	0.015462
4767	0.010216
4798	0.017226
4832	0.206510
4833	0.027190
4867	0.010157
4888	0.020146
4967	0.009705
5010	0.025545
5119	0.033050
5191	0.017811
5309	0.017415
5562	0.029445
5566	0.019575
5597	0.038669
5657	0.025194
5698	0.030167
5801	0.013768
5836	0.009108
5977	0.022939
5985	0.038669
6001	0.023551
6011	0.036183
6048	0.011073
6155	0.007012
6171	0.039996
6202	0.070088
6270	0.048139
6273	0.024301
6274	0.012929
6303	0.033050
6429	0.010098
6469	0.022485
6527	0.020146
6553	0.050334
6665	0.025916
6762	0.030167
6827	0.038669
6832	0.036183
6930	0.021477
6945	0.008541
7018	0.010041
7103	0.038669
7194	0.028214
7241	0.027190
7246	0.015895
7274	0.009334
7296	0.029445
7323	0.024249
7348	0.019440
7386	0.016778
7388	0.015820
7500	0.008889
7529	0.003618
7543	0.033806
7549	0.049082
7578	0.038669
7888	0.026735
8035	0.021860
8076	0.077338
8104	0.090826
8105	0.036688
8148	0.032224
8244	0.007337
8475	0.013212
8522	0.038669
8526	0.024863
8583	0.044123
8624	0.013212
8653	0.039996
8699	0.011460
8718	0.014617
9008	0.014992
9090	0.020732
9117	0.019998
9221	0.069371
9264	0.008913
9324	0.022061
9329	0.014920
9389	0.028214
9408	0.038669
9429	0.016778
9464	0.015970
9539	0.024249
9554	0.044983
9570	0.105656
9590	0.043721
9600	0.027190
9632	0.021666
9647	0.032321
9655	0.018772
9659	0.033050
9738	0.038669
9786	0.019308
9805	0.016201
9812	0.010741
9840	0.011872
9940	0.017914
9992	0.030986
10078	0.025916
10098	0.018807
10108	0.014992
10110	0.038669
10119	0.018457
10249	0.036183
10448	0.025545
10594	0.033050
10661	0.030986
10678	0.020297
10741	0.007101
10823	0.025545
10840	0.014149
10866	0.024863
10897	0.028799
10906	0.027965
10917	0.013663
10954	0.012527
10970	0.012792
10979	0.014490
10981	0.025545
11002	0.009842
11026	0.025916
11027	0.004882
11043	0.066184
11047	0.037614
11075	0.015970
11097	0.010905
11116	0.016361
11130	0.018688
11310	0.003834
11602	0.020146
11692	0.038669
11720	0.020775
11749	0.038669
11917	0.008191
11965	0.015678
11992	0.011142
12009	0.036332
12027	0.022485
12086	0.024883
12093	0.060149
12128	0.034418
12252	0.027355
12265	0.038669
12278	0.031064
