217
t_index	tf-idf
12	0.029838
119	0.009421
337	0.022449
390	0.009048
442	0.023749
478	0.012364
571	0.010624
594	0.009103
641	0.026852
664	0.021372
674	0.006431
768	0.005339
895	0.031889
942	0.017271
954	0.009823
1131	0.016372
1333	0.014361
1361	0.015610
1371	0.013627
1451	0.031889
1456	0.015816
1557	0.029838
1620	0.009020
1696	0.010190
1748	0.024878
1800	0.028383
1812	0.008649
1816	0.013908
1854	0.028383
1870	0.048769
1992	0.034542
2027	0.031889
2040	0.020106
2047	0.012808
2050	0.019322
2145	0.024878
2151	0.024878
2191	0.031889
2281	0.021699
2359	0.029838
2371	0.004931
2448	0.021248
2495	0.025553
2654	0.008304
2772	0.024282
2826	0.007936
3081	0.030630
3147	0.029838
3179	0.019115
3267	0.009076
3268	0.008885
3405	0.011531
3466	0.021699
3488	0.016143
3589	0.012602
3678	0.008025
3685	0.017414
3699	0.019762
3756	0.041282
3788	0.013426
3817	0.014441
3824	0.016738
3827	0.013108
3855	0.031889
3936	0.016372
3963	0.013696
3982	0.016866
3996	0.023267
3997	0.024282
3998	0.032285
4030	0.011715
4111	0.047499
4167	0.013170
4194	0.026333
4293	0.011809
4346	0.014361
4378	0.011354
4523	0.024282
4603	0.272548
4694	0.010190
4777	0.015128
4786	0.012986
4822	0.006317
4845	0.021372
4926	0.010512
4936	0.012412
4967	0.008003
4983	0.038081
5000	0.006650
5013	0.014773
5029	0.021699
5140	0.031889
5308	0.077817
5309	0.043084
5534	0.019537
5593	0.015411
5622	0.011267
5796	0.004704
5971	0.039523
6059	0.008352
6061	0.008701
6075	0.016738
6143	0.021173
6155	0.005783
6173	0.009759
6272	0.014441
6281	0.095667
6287	0.031019
6296	0.015220
6319	0.023749
6429	0.008328
6486	0.018542
6623	0.012471
6625	0.020503
6650	0.033796
6657	0.014773
6659	0.008163
6664	0.031889
6689	0.016143
6757	0.020244
6771	0.006843
6921	0.063778
6975	0.020805
6995	0.014283
7024	0.052666
7063	0.045654
7095	0.011016
7180	0.023337
7185	0.062959
7212	0.016656
7246	0.013108
7264	0.005725
7366	0.028109
7475	0.010816
7476	0.005556
7477	0.003995
7500	0.007330
7529	0.002984
7607	0.008675
7690	0.018917
7750	0.017867
7810	0.014604
7944	0.008258
8036	0.026333
8084	0.008163
8092	0.032806
8125	0.019997
8200	0.018664
8210	0.026333
8340	0.022048
8447	0.012155
8636	0.025553
8650	0.015923
8714	0.011809
8767	0.010738
8771	0.022827
8814	0.011057
8828	0.009888
8835	0.021699
8858	0.040476
8881	0.006066
8887	0.015128
9008	0.012364
9022	0.027255
9060	0.031889
9329	0.018455
9332	0.030124
9334	0.027255
9531	0.023749
9569	0.008831
9609	0.010895
9644	0.035733
9649	0.008498
9805	0.026721
9840	0.009791
9889	0.011771
9914	0.009421
9995	0.008376
10097	0.011486
10102	0.022620
10184	0.013559
10210	0.008993
10317	0.011098
10330	0.027255
10384	0.005460
10412	0.009216
10456	0.017560
10458	0.022048
10563	0.012258
10589	0.025645
10611	0.007044
10789	0.022422
10951	0.007936
10959	0.020503
10979	0.005975
11002	0.024350
11027	0.004026
11178	0.015037
11251	0.017132
11310	0.003162
11313	0.019322
11625	0.006398
11628	0.007914
11896	0.012104
11905	0.013908
11962	0.014604
12009	0.007490
12012	0.009727
12051	0.009450
12145	0.011762
12192	0.004026
12193	0.012054
12209	0.028383
12220	0.014522
12252	0.006445
12257	0.007655
12261	0.014055
