71
t_index	tf-idf
344	0.015341
711	0.053794
744	0.034693
977	0.024399
1111	0.054697
1147	0.063723
1306	0.126590
1521	0.059942
1585	0.044294
1859	0.105690
2285	0.040313
2573	0.186604
2654	0.030387
3439	0.064260
3542	0.141256
3543	0.067203
3587	0.105107
4098	0.028324
4271	0.116694
4352	0.024911
4427	0.030829
4785	0.047085
4967	0.029286
5293	0.034914
5308	0.035596
5315	0.181047
5395	0.076030
5746	0.039156
5764	0.116694
5796	0.034426
6007	0.053442
6035	0.091038
6048	0.100247
6650	0.030919
6860	0.036183
6995	0.052267
7197	0.033211
7264	0.020951
7348	0.058665
7407	0.086908
7476	0.060997
8158	0.060601
8214	0.042032
8216	0.028324
8239	0.061252
8356	0.113023
8382	0.063202
8465	0.069828
8933	0.018545
9136	0.076030
9139	0.165074
9371	0.086908
9537	0.075091
9566	0.022480
9605	0.039581
9662	0.075349
10102	0.041388
10133	0.040164
10218	0.053748
10225	0.233389
10310	0.023015
10317	0.040614
10412	0.033727
10418	0.051431
10568	0.045243
10642	0.233389
10645	0.075349
10901	0.133440
11310	0.023141
11341	0.069950
12193	0.044110
