341
t_index	tf-idf
29	0.009615
70	0.013715
103	0.008626
132	0.008792
157	0.017363
230	0.007557
237	0.014358
246	0.019264
247	0.012087
262	0.009035
504	0.010826
619	0.034723
642	0.008659
678	0.010826
711	0.005692
733	0.021979
825	0.010605
845	0.010770
853	0.011714
894	0.012588
982	0.020391
1098	0.015485
1104	0.011439
1172	0.011121
1182	0.006880
1372	0.008758
1463	0.018746
1501	0.021979
1521	0.008456
1540	0.030526
1610	0.186002
1662	0.008256
1714	0.038529
1740	0.007918
1817	0.018803
1852	0.013484
1863	0.024693
1893	0.012606
1950	0.015129
1956	0.010908
1969	0.005631
2047	0.009918
2072	0.026748
2078	0.016625
2127	0.009182
2167	0.016550
2194	0.012678
2217	0.014358
2276	0.007006
2310	0.043958
2369	0.013374
2371	0.003819
2417	0.049818
2421	0.019264
2539	0.008792
2566	0.015676
2616	0.024693
2629	0.021979
2642	0.007388
2645	0.017073
2654	0.006430
2656	0.011000
2664	0.010056
2687	0.036781
2696	0.014962
2755	0.027520
2803	0.018390
2893	0.013596
2900	0.015303
2907	0.018803
2936	0.009257
3012	0.013835
3041	0.038529
3052	0.015303
3267	0.007028
3321	0.038594
3330	0.006943
3337	0.014501
3359	0.024522
3378	0.019264
3387	0.013484
3427	0.012010
3432	0.013715
3438	0.016550
3454	0.011714
3537	0.012247
3621	0.012087
3627	0.020391
3642	0.024693
3645	0.015129
3678	0.006215
3681	0.010397
3714	0.024693
3756	0.006393
3788	0.010397
3811	0.008083
3912	0.013715
3915	0.003544
3972	0.024020
3974	0.024175
3990	0.012678
4015	0.017676
4096	0.012167
4102	0.010851
4103	0.011506
4285	0.009742
4293	0.009145
4316	0.006094
4335	0.017449
4406	0.004270
4436	0.021883
4444	0.062076
4447	0.004433
4449	0.082369
4472	0.023106
4615	0.021979
4616	0.023106
4618	0.021979
4638	0.017676
4712	0.015129
4786	0.020111
4795	0.014088
4822	0.004892
4848	0.024693
4879	0.019787
4946	0.016312
4960	0.011439
4969	0.020391
5000	0.005150
5007	0.016803
5011	0.017676
5013	0.045757
5054	0.035353
5064	0.020999
5107	0.009492
5123	0.013835
5141	0.008499
5215	0.012247
5336	0.009699
5354	0.035353
5431	0.017363
5455	0.023106
5469	0.014967
5515	0.014648
5522	0.012678
5551	0.011574
5558	0.049649
5572	0.018017
5617	0.008169
5618	0.019787
5662	0.011121
5771	0.010552
5796	0.003642
5801	0.008792
5823	0.020391
5839	0.015213
5970	0.012678
5984	0.021979
6001	0.006016
6006	0.013555
6027	0.016454
6033	0.021979
6118	0.009108
6136	0.015676
6142	0.016550
6154	0.021105
6155	0.004478
6207	0.006303
6226	0.015676
6244	0.005994
6274	0.008256
6282	0.077001
6296	0.011786
6361	0.016803
6429	0.012897
6456	0.030605
6484	0.014501
6623	0.009657
6639	0.021767
6650	0.006543
6717	0.021979
6726	0.014648
6765	0.032333
6864	0.017073
6865	0.043533
6889	0.016803
6925	0.013010
6945	0.016363
7013	0.015303
7014	0.017363
7035	0.005738
7072	0.016089
7142	0.007460
7168	0.013985
7197	0.007028
7246	0.010150
7254	0.003924
7264	0.004433
7274	0.005961
7277	0.021105
7304	0.020034
7397	0.013061
7400	0.013267
7453	0.012330
7476	0.012907
7500	0.017029
7529	0.006932
7545	0.007365
7579	0.017073
7583	0.019787
7684	0.017073
7745	0.012961
7827	0.006798
7836	0.012770
7846	0.010103
7944	0.003197
7948	0.018904
7978	0.008894
8060	0.056883
8092	0.050807
8148	0.006859
8163	0.006111
8168	0.012678
8170	0.011060
8217	0.009615
8225	0.017073
8257	0.014221
8316	0.005351
8318	0.006250
8333	0.013835
8372	0.009373
8465	0.022164
8527	0.019264
8577	0.027772
8586	0.018390
8612	0.014221
8624	0.016874
8744	0.016631
8745	0.007945
8777	0.020111
8829	0.013835
8882	0.019787
8887	0.023428
8927	0.012500
8933	0.011773
8941	0.008626
9000	0.019264
9018	0.006010
9062	0.021979
9090	0.006619
9120	0.017073
9166	0.048666
9172	0.021979
9175	0.018390
9223	0.011060
9315	0.018390
9323	0.012678
9329	0.020643
9571	0.009657
9604	0.022747
9605	0.025127
9611	0.011574
9616	0.008000
9647	0.034400
9649	0.019743
9662	0.007972
9795	0.009452
9804	0.024495
9830	0.021979
9850	0.014802
9851	0.048937
9854	0.014648
9866	0.015676
9871	0.021979
9912	0.010198
9935	0.015877
9940	0.011439
9995	0.006486
10098	0.012010
10102	0.026274
10127	0.011574
10133	0.025497
10210	0.013927
10212	0.014221
10229	0.011786
10258	0.077845
10310	0.024351
10313	0.009182
10317	0.008594
10326	0.007811
10342	0.016550
10429	0.014648
10544	0.021105
10583	0.013715
10644	0.021979
10646	0.014648
10741	0.004535
10742	0.008376
10752	0.007582
10873	0.042184
10901	0.009412
10950	0.007341
10954	0.015999
10971	0.027324
10979	0.004627
11016	0.015129
11027	0.012469
11062	0.018591
11071	0.016106
11078	0.012678
11094	0.006339
11097	0.006964
11116	0.010448
11154	0.011506
11178	0.011644
11191	0.020391
11267	0.014824
11291	0.014013
11301	0.011060
11308	0.016803
11310	0.009794
11620	0.004967
11625	0.004955
11672	0.019787
11753	0.009699
11815	0.013162
11864	0.006985
11917	0.005230
11965	0.005006
11983	0.012167
11992	0.007115
12012	0.007532
12076	0.024857
12091	0.027670
12125	0.009257
12150	0.015877
12164	0.015129
12165	0.009587
12192	0.009352
12220	0.044980
12252	0.012477
