338
t_index	tf-idf
169	0.019903
193	0.018093
194	0.041186
200	0.020740
201	0.014273
226	0.101327
230	0.024725
236	0.023423
247	0.019774
313	0.049124
337	0.014219
390	0.011462
398	0.028404
449	0.012125
455	0.009114
466	0.026319
484	0.035237
576	0.026633
594	0.011532
638	0.039807
641	0.017008
724	0.020449
744	0.036029
810	0.025034
861	0.020170
886	0.011255
926	0.027487
942	0.021879
954	0.037330
956	0.012651
972	0.032370
1033	0.034526
1037	0.035956
1044	0.088979
1066	0.018606
1117	0.021879
1141	0.016450
1182	0.056275
1360	0.015868
1411	0.071377
1421	0.119818
1533	0.009805
1571	0.027074
1593	0.016300
1597	0.028404
1620	0.011427
1727	0.016375
1734	0.030667
1816	0.017618
1893	0.010311
1927	0.033867
1972	0.044872
1977	0.020449
1978	0.024749
2026	0.027487
2038	0.025973
2047	0.016226
2161	0.064098
2165	0.039671
2276	0.011462
2297	0.023489
2323	0.026686
2354	0.006581
2371	0.006247
2414	0.025973
2448	0.013458
2462	0.014059
2471	0.020036
2477	0.032370
2478	0.014900
2493	0.024749
2576	0.062217
2594	0.015082
2628	0.021296
2642	0.012086
2648	0.015398
2654	0.010519
2660	0.020036
2703	0.012484
2734	0.031515
2759	0.066716
2779	0.023064
2820	0.014327
2826	0.010053
2893	0.011121
2955	0.017008
2974	0.043065
3081	0.019401
3089	0.022436
3170	0.022245
3183	0.026319
3186	0.027930
3242	0.027930
3249	0.035956
3257	0.030760
3267	0.011497
3274	0.023047
3276	0.043822
3330	0.011357
3405	0.014607
3454	0.038327
3511	0.022633
3559	0.072770
3656	0.025973
3668	0.014219
3678	0.020333
3718	0.011323
3756	0.010459
3802	0.014665
3815	0.027487
3834	0.033358
3864	0.019774
3875	0.015730
3888	0.020799
3897	0.037799
3914	0.028917
3930	0.020106
3952	0.024476
3962	0.021703
3974	0.039548
4010	0.020449
4027	0.073584
4056	0.011154
4096	0.019903
4098	0.029415
4102	0.008876
4140	0.014165
4141	0.024749
4206	0.025644
4223	0.016080
4257	0.063030
4285	0.015938
4316	0.019939
4335	0.014273
4346	0.018193
4374	0.023047
4377	0.011972
4378	0.014382
4447	0.021758
4526	0.025973
4548	0.022242
4588	0.063611
4662	0.028404
4671	0.024173
4678	0.021366
4718	0.027930
4767	0.010672
4782	0.017262
4786	0.016450
4815	0.012164
4821	0.028917
4867	0.010611
4868	0.020593
4936	0.023584
4940	0.048953
4967	0.020276
4983	0.032160
4996	0.008556
5008	0.013904
5023	0.031515
5030	0.016925
5037	0.022633
5064	0.017176
5220	0.008424
5231	0.020740
5245	0.123974
5246	0.059322
5309	0.018193
5385	0.010282
5626	0.030760
5653	0.035956
5762	0.035956
5792	0.032370
5814	0.028404
5815	0.028917
5833	0.023264
5836	0.009514
5905	0.035956
5943	0.026319
5991	0.028765
6001	0.004920
6061	0.011022
6072	0.009463
6075	0.021204
6139	0.020308
6155	0.007326
6207	0.010311
6215	0.019647
6290	0.023722
6306	0.035956
6353	0.008359
6377	0.018606
6396	0.019903
6695	0.032370
6771	0.008669
6810	0.023718
6860	0.012526
7004	0.032370
7018	0.031467
7035	0.009387
7142	0.012203
7168	0.007626
7212	0.031649
7222	0.032901
7254	0.012840
7274	0.019502
7417	0.051635
7500	0.018572
7529	0.003780
7538	0.019647
7543	0.008829
7545	0.012048
7580	0.014112
7598	0.035956
7607	0.010989
7758	0.022837
7778	0.082462
7810	0.018500
7825	0.019396
7867	0.025644
7944	0.026153
8053	0.024215
8084	0.010340
8092	0.013853
8099	0.023047
8239	0.021204
8294	0.024215
8313	0.018396
8324	0.021879
8394	0.019523
8402	0.035956
8436	0.015868
8475	0.041406
8507	0.011357
8516	0.030085
8524	0.064033
8530	0.031515
8604	0.035956
8616	0.015868
8621	0.035956
8643	0.035956
8699	0.011972
8767	0.027207
8777	0.016450
8828	0.012526
8871	0.018093
8933	0.025679
8952	0.086627
8953	0.019774
9130	0.018396
9193	0.018714
9202	0.022245
9221	0.014494
9238	0.036587
9256	0.021703
9271	0.031515
9278	0.018935
9283	0.024969
9329	0.028574
9396	0.034526
9464	0.016683
9511	0.027074
9554	0.011748
9582	0.033358
9616	0.013087
9655	0.009805
9666	0.009489
9740	0.024749
9745	0.032370
9749	0.024749
9840	0.012403
9904	0.032370
9937	0.054148
9956	0.035956
9970	0.029475
9995	0.010611
10003	0.047927
10102	0.028655
10164	0.014607
10229	0.019281
10310	0.023901
10326	0.012778
10384	0.020750
10420	0.015144
10452	0.011639
10484	0.029475
10638	0.015206
10639	0.094789
10686	0.025332
10715	0.016527
10805	0.030085
10808	0.099157
10823	0.026686
10868	0.106018
10893	0.023964
10914	0.069052
10922	0.031515
10951	0.010053
10970	0.013363
10972	0.012443
10979	0.022706
11002	0.010282
11058	0.007942
11075	0.016683
11086	0.020036
11101	0.023722
11103	0.020891
11116	0.017092
11136	0.028765
11154	0.037646
11178	0.019048
11193	0.021204
11240	0.018093
11248	0.017899
11259	0.025034
11267	0.024250
11310	0.004005
11411	0.033358
11487	0.013662
11625	0.016211
11829	0.037799
11860	0.023264
11905	0.017618
11909	0.034525
11918	0.010957
11965	0.008189
11981	0.021045
11992	0.069835
12018	0.028119
12144	0.055188
12150	0.025973
12165	0.015683
12168	0.026174
12174	0.009592
12204	0.048430
12252	0.008165
12273	0.015868
12327	0.023264
