176
t_index	tf-idf
50	0.017700
106	0.013698
111	0.012175
132	0.024723
230	0.010625
344	0.004564
390	0.009851
503	0.022936
512	0.016996
513	0.022324
552	0.017455
554	0.022324
682	0.032169
768	0.005813
886	0.019347
1372	0.024629
1463	0.013179
1466	0.027397
1479	0.017576
1483	0.057342
1550	0.017455
1630	0.051285
1740	0.011133
1757	0.028590
1759	0.028671
1899	0.015811
1934	0.019453
1956	0.053683
2089	0.014205
2192	0.012506
2225	0.011650
2226	0.019995
2282	0.022324
2354	0.005657
2358	0.020813
2371	0.005369
2380	0.009530
2454	0.012858
2458	0.016471
2462	0.012084
2620	0.032743
2675	0.020195
2702	0.012084
2755	0.019347
2769	0.070876
2779	0.009912
2883	0.018654
2893	0.009558
3039	0.027087
3047	0.018364
3110	0.022041
3176	0.022621
3312	0.022936
3451	0.017336
3488	0.017576
3589	0.006861
3597	0.013579
3614	0.017221
3621	0.016996
3811	0.022731
3887	0.031273
3915	0.009966
3959	0.029824
4011	0.052365
4078	0.023190
4131	0.015222
4192	0.014837
4202	0.014912
4230	0.034721
4316	0.008569
4376	0.024413
4377	0.010290
4378	0.012362
4443	0.024854
4481	0.034214
4490	0.021272
4671	0.010388
4678	0.018364
4707	0.013883
4986	0.019628
4996	0.014708
5000	0.014481
5007	0.023625
5064	0.014763
5124	0.017576
5248	0.014408
5249	0.051662
5434	0.022324
5469	0.021045
5497	0.021773
5601	0.025858
5691	0.032488
5695	0.013016
5763	0.015636
5936	0.019284
6001	0.004229
6027	0.023135
6034	0.029824
6077	0.015303
6207	0.008862
6251	0.008787
6353	0.007185
6403	0.007589
6443	0.050667
6474	0.063112
6486	0.020189
6563	0.029094
6659	0.008888
6679	0.024005
6784	0.009558
7254	0.011036
7368	0.015143
7388	0.028410
7435	0.018654
7476	0.018149
7477	0.013049
7489	0.017107
7529	0.003249
7550	0.019628
7612	0.024005
7809	0.122743
7836	0.035912
8004	0.022936
8163	0.017185
8313	0.015811
8316	0.015047
8377	0.013124
8430	0.015811
8465	0.010388
8466	0.034721
8526	0.022324
8561	0.099417
8577	0.013016
8616	0.013638
8709	0.025858
8824	0.019284
8837	0.034721
9067	0.227518
9240	0.032488
9329	0.015629
9558	0.014009
9569	0.009616
9571	0.013579
9605	0.011777
9647	0.009674
9666	0.008155
9804	0.017221
9879	0.017221
9889	0.006408
10136	0.015303
10210	0.009791
10313	0.025821
10464	0.027087
10482	0.013347
10687	0.020597
10800	0.017956
10906	0.012555
10964	0.069441
11002	0.008837
11027	0.017532
11071	0.015098
11116	0.014690
11193	0.018225
11310	0.003443
11353	0.030904
11526	0.028671
11615	0.027157
11817	0.010730
11992	0.010004
11994	0.005813
12039	0.009307
12051	0.061737
12076	0.011650
12121	0.022936
12163	0.013579
12273	0.027276
