150
t_index	tf-idf
84	0.021432
95	0.105491
150	0.028302
330	0.021280
408	0.048638
492	0.017532
494	0.024658
516	0.056304
593	0.046559
648	0.089825
682	0.029590
766	0.051184
853	0.030301
870	0.056853
915	0.051184
937	0.023751
941	0.022741
954	0.019675
977	0.013355
1213	0.030487
1469	0.030301
1499	0.052745
1550	0.032111
1630	0.018870
1796	0.044913
2039	0.032111
2089	0.026133
2120	0.078266
2178	0.051184
2225	0.021432
2264	0.015763
2354	0.010406
2380	0.017532
2628	0.016836
2774	0.044162
2959	0.052745
3084	0.032334
3315	0.035476
3328	0.026893
3521	0.060974
3651	0.039583
3668	0.022483
3746	0.028004
3756	0.016538
3877	0.033277
3915	0.009167
4075	0.024658
4078	0.014221
4293	0.023655
4425	0.027159
4671	0.038222
4707	0.025540
4767	0.016875
4782	0.027295
4921	0.020693
5123	0.035788
5293	0.019111
5364	0.046376
5407	0.043463
5662	0.057532
5923	0.038702
6001	0.007780
6070	0.043463
6245	0.028454
6576	0.069760
6731	0.049831
6771	0.013707
6897	0.044913
6987	0.053011
7027	0.042195
7180	0.023372
7185	0.015763
7319	0.052745
7410	0.030676
7462	0.023007
7476	0.011129
7888	0.044162
8190	0.228871
8244	0.012120
8316	0.006920
8356	0.020622
8385	0.059767
8387	0.035173
8415	0.095141
8439	0.021510
8465	0.019111
8509	0.027573
8663	0.030301
8705	0.063787
8718	0.048288
8864	0.019871
8891	0.044162
8933	0.010151
8935	0.027714
9018	0.015547
9118	0.046605
9152	0.084390
9282	0.043174
9329	0.016430
9617	0.049317
9644	0.035788
9649	0.017023
9662	0.020622
9778	0.049831
9786	0.031893
9812	0.017743
9861	0.033033
9879	0.031680
10142	0.035476
10187	0.026893
10280	0.063874
10310	0.025195
10340	0.036785
10410	0.028302
10525	0.057532
10601	0.063874
10742	0.021665
10813	0.038288
10817	0.130247
10891	0.032795
10990	0.119534
11027	0.008063
11107	0.171653
11145	0.027433
11165	0.051184
11185	0.027573
11208	0.012305
11210	0.026133
11374	0.056853
11378	0.059767
11423	0.039583
11453	0.044162
11484	0.029252
11487	0.032404
11489	0.028454
11589	0.041068
11625	0.012816
11724	0.076577
11835	0.026505
11918	0.017325
11923	0.047571
11945	0.016585
11979	0.027025
11992	0.018404
12018	0.022231
12039	0.017122
12076	0.021432
12192	0.008063
12252	0.012910
12262	0.019111
