232
t_index	tf-idf
8	0.057485
26	0.065235
50	0.029933
110	0.026017
137	0.030590
150	0.026017
188	0.026157
374	0.021031
455	0.013247
547	0.016459
571	0.019562
576	0.019356
594	0.016762
674	0.011842
744	0.017456
787	0.030820
937	0.021833
941	0.020905
963	0.018147
977	0.012277
1066	0.027045
1203	0.013390
1361	0.057485
1533	0.028504
1593	0.023692
1686	0.071155
1744	0.031546
1927	0.016409
1964	0.050185
1995	0.039353
1997	0.032612
2040	0.024681
2103	0.021067
2220	0.037753
2354	0.019132
2371	0.018160
2448	0.019562
2452	0.031056
2508	0.043730
2556	0.084064
2573	0.031298
2576	0.036174
2620	0.027687
2625	0.027045
2628	0.007738
2642	0.052704
2654	0.045870
2676	0.029724
2702	0.020436
2839	0.021833
2893	0.016165
2894	0.048487
2986	0.058718
3159	0.039353
3245	0.034142
3277	0.034142
3283	0.019916
3398	0.041335
3440	0.012766
3589	0.011603
3597	0.022963
3621	0.028742
3729	0.035197
3743	0.043730
3756	0.106419
3802	0.021316
3816	0.020668
3819	0.058718
3879	0.026590
3915	0.008427
3931	0.038789
4098	0.014252
4119	0.047052
4290	0.054942
4338	0.043730
4352	0.012535
4377	0.017401
4406	0.040618
4410	0.031298
4427	0.015512
4442	0.019493
4474	0.058718
4477	0.048487
4498	0.022476
4510	0.032612
4576	0.037753
4603	0.050185
4612	0.032334
4694	0.075054
4785	0.023692
4818	0.048487
4967	0.014736
4972	0.052263
5028	0.058718
5029	0.039954
5061	0.031298
5179	0.031298
5248	0.024366
5308	0.017911
5333	0.020210
5337	0.040597
5353	0.039353
5421	0.025399
5566	0.029724
5617	0.077697
5622	0.020746
5732	0.058718
5743	0.091616
5751	0.045808
5833	0.033815
5836	0.027659
5946	0.047052
5947	0.054942
6001	0.014304
6056	0.027045
6115	0.024601
6155	0.021296
6179	0.023801
6191	0.022476
6251	0.014861
6274	0.019632
6353	0.012151
6402	0.015879
6445	0.021457
6526	0.073642
6577	0.026145
6725	0.019562
6740	0.017130
6860	0.091032
6914	0.048487
7185	0.101436
7264	0.031626
7304	0.015879
7447	0.039954
7476	0.010231
7477	0.014712
7495	0.089422
7500	0.013498
7529	0.010988
7652	0.017023
7672	0.044711
7825	0.014096
7827	0.016165
7943	0.060406
7944	0.007603
7995	0.058718
7998	0.068961
8028	0.053180
8139	0.036821
8148	0.016310
8200	0.017183
8294	0.035197
8319	0.020436
8324	0.063603
8436	0.023064
8443	0.039353
8447	0.022381
8492	0.045808
8548	0.015159
8707	0.027201
8722	0.047052
8819	0.021067
8828	0.018206
8872	0.043730
8881	0.011169
8887	0.027855
8918	0.029519
8933	0.009331
9008	0.022765
9035	0.038789
9108	0.027360
9329	0.011327
9332	0.055469
9376	0.025092
9436	0.005696
9506	0.043730
9566	0.022623
9611	0.055044
9616	0.019022
9716	0.054942
9767	0.177280
9812	0.016310
9995	0.015423
10102	0.020826
10159	0.019632
10184	0.024967
10298	0.030820
10304	0.017853
10412	0.016970
10507	0.030590
10556	0.058718
10735	0.042032
10741	0.010782
10810	0.025218
10840	0.021485
10873	0.020062
10890	0.015512
10917	0.062239
10950	0.017456
10951	0.029225
11027	0.007412
11031	0.058718
11034	0.050185
11058	0.023087
11075	0.024250
11091	0.054942
11144	0.029123
11310	0.005822
11329	0.032898
11372	0.043730
11416	0.042032
11620	0.011812
11628	0.029144
11896	0.044575
11917	0.012437
11941	0.024601
11945	0.015246
11965	0.011903
12009	0.041376
12012	0.017911
12022	0.085685
12039	0.015740
12059	0.025743
12084	0.034142
12112	0.031056
12163	0.045927
12174	0.027886
12181	0.028200
12184	0.033815
12252	0.005934
12257	0.028192
12278	0.047169
