40
t_index	tf-idf
374	0.064223
674	0.072325
977	0.074979
1176	0.126706
1203	0.081775
1620	0.101440
2040	0.150738
2078	0.080478
2089	0.146717
2179	0.126706
2487	0.236898
3073	0.296130
3675	0.182812
3800	0.128667
3888	0.092320
4316	0.088502
5036	0.164232
5105	0.200924
5796	0.052898
6001	0.043681
6659	0.183592
6740	0.104618
6861	0.169096
6945	0.079209
7274	0.086565
7958	0.206523
8814	0.124346
8881	0.068216
8934	0.206523
8977	0.207935
9001	0.204595
9436	0.034786
9748	0.358613
9995	0.094194
10891	0.184120
11208	0.069084
11310	0.071114
11628	0.088996
11979	0.151728
12257	0.086091
