381
t_index	tf-idf
76	0.008664
159	0.021979
175	0.021151
193	0.024286
210	0.021425
230	0.008297
326	0.021779
330	0.009032
344	0.003564
352	0.010557
373	0.009196
374	0.038843
390	0.007692
480	0.018745
495	0.007375
552	0.040889
594	0.007740
628	0.007375
644	0.014339
683	0.036341
711	0.006249
736	0.012487
780	0.025368
908	0.024131
912	0.011304
957	0.015190
1010	0.016083
1051	0.024131
1055	0.022829
1062	0.011886
1222	0.015921
1354	0.012487
1372	0.009616
1411	0.007984
1496	0.023172
1521	0.004642
1533	0.013161
1562	0.012277
1573	0.008270
1574	0.025368
1661	0.013537
1682	0.011040
1702	0.015613
1785	0.044414
1807	0.032166
1808	0.027111
1812	0.014707
1813	0.024131
1821	0.015190
1836	0.014021
1893	0.034601
1931	0.025415
1956	0.089824
1969	0.006182
1972	0.015058
1993	0.013271
2047	0.010890
2084	0.009229
2097	0.010744
2105	0.072464
2181	0.067686
2222	0.017211
2271	0.022388
2276	0.007692
2282	0.017431
2354	0.017668
2371	0.029348
2379	0.024555
2426	0.013186
2478	0.030000
2594	0.010122
2628	0.014292
2656	0.024155
2677	0.010291
2699	0.008723
2703	0.008379
2755	0.007554
2804	0.011197
2839	0.020162
2898	0.029880
2915	0.022388
2931	0.011824
2947	0.020644
2982	0.011471
3023	0.014929
3057	0.029859
3100	0.013920
3106	0.024131
3111	0.009881
3158	0.017910
3278	0.014805
3293	0.015613
3298	0.044162
3299	0.011585
3306	0.013271
3326	0.025368
3328	0.011415
3330	0.007622
3377	0.021151
3395	0.015190
3403	0.017001
3438	0.018170
3440	0.005894
3470	0.008937
3488	0.013724
3496	0.025368
3589	0.005357
3597	0.021206
3602	0.012633
3617	0.028902
3631	0.016427
3696	0.019063
3734	0.009653
3738	0.013537
3762	0.023148
3777	0.022388
3781	0.016251
3810	0.018170
3815	0.018448
3817	0.012277
3884	0.007310
3888	0.020938
3915	0.003891
3995	0.024131
4045	0.009401
4056	0.007486
4065	0.027111
4078	0.006036
4098	0.006581
4140	0.009507
4168	0.017211
4195	0.011040
4334	0.027111
4352	0.011575
4393	0.051633
4406	0.014066
4427	0.007162
4447	0.014602
4458	0.020191
4498	0.010378
4550	0.012346
4552	0.020644
4612	0.014929
4689	0.071153
4707	0.032521
4777	0.012861
4815	0.008164
4822	0.010742
4874	0.017211
4910	0.031841
5000	0.005654
5116	0.015058
5141	0.018663
5165	0.046343
5222	0.018170
5232	0.030653
5239	0.015764
5274	0.054511
5289	0.026716
5290	0.020644
5336	0.021299
5362	0.021725
5369	0.014566
5386	0.034863
5423	0.017910
5429	0.008906
5535	0.012143
5604	0.010122
5755	0.033220
5776	0.021151
5787	0.018448
5827	0.012861
5920	0.014929
6001	0.003302
6003	0.008243
6047	0.020644
6048	0.007763
6050	0.027692
6051	0.014805
6059	0.007101
6072	0.006351
6077	0.011949
6092	0.020644
6107	0.010466
6112	0.009616
6118	0.010000
6148	0.010696
6155	0.024582
6173	0.008297
6175	0.050736
6244	0.013161
6273	0.008519
6288	0.012633
6403	0.005926
6429	0.007080
6445	0.014861
6502	0.025368
6577	0.006036
6578	0.014231
6580	0.030653
6604	0.027111
6611	0.016610
6614	0.011824
6631	0.007959
6650	0.007183
6689	0.013724
6725	0.009032
6740	0.007909
6784	0.007464
6806	0.032503
6916	0.019684
6975	0.008844
7001	0.017211
7003	0.019407
7035	0.006300
7168	0.010237
7206	0.025368
7251	0.008723
7254	0.004309
7259	0.021725
7304	0.007332
7368	0.011824
7371	0.011304
7435	0.014566
7500	0.006232
7529	0.012684
7543	0.017777
7556	0.019063
7623	0.027074
7672	0.020644
7673	0.018745
7702	0.025368
7799	0.021725
7827	0.022391
7829	0.012416
7850	0.019781
7853	0.017627
7873	0.027111
7903	0.009765
7944	0.007021
7948	0.010378
8016	0.105754
8084	0.006940
8090	0.006317
8092	0.009297
8104	0.009097
8105	0.012861
8131	0.056234
8163	0.026838
8231	0.013186
8241	0.017001
8244	0.015433
8302	0.027111
8316	0.014687
8349	0.017211
8361	0.025119
8382	0.014684
8397	0.031841
8411	0.025368
8444	0.025368
8529	0.027111
8535	0.015190
8671	0.017664
8708	0.023172
8710	0.011528
8712	0.017431
8714	0.010040
8746	0.021725
8760	0.034422
8810	0.013358
8859	0.010081
8879	0.018745
8884	0.014231
8890	0.025368
8979	0.010649
8982	0.020644
9066	0.017211
9106	0.012143
9142	0.010649
9329	0.006974
9330	0.049830
9384	0.016251
9424	0.007508
9435	0.010206
9436	0.002630
9491	0.027111
9559	0.008060
9564	0.092687
9566	0.005223
9573	0.017874
9575	0.018065
9586	0.014929
9593	0.014021
9611	0.012708
9615	0.019407
9790	0.025368
9793	0.017211
9812	0.015062
9842	0.023172
10012	0.025368
10040	0.025368
10055	0.014929
10056	0.014451
10175	0.012277
10176	0.012784
10194	0.017431
10277	0.015921
10310	0.021388
10384	0.009284
10410	0.012013
10425	0.027111
10452	0.015623
10500	0.012861
10542	0.025368
10551	0.015058
10568	0.010511
10589	0.029070
10630	0.013021
10633	0.014805
10715	0.022184
10752	0.049944
10817	0.013821
10822	0.024131
10836	0.011644
10837	0.007984
10860	0.023172
10912	0.108446
10942	0.022388
10950	0.032240
10951	0.006747
10971	0.010000
10981	0.017910
10988	0.011763
11011	0.021151
11027	0.003422
11058	0.015990
11071	0.011789
11097	0.007646
11152	0.013630
11185	0.011703
11228	0.022081
11251	0.014566
11259	0.016801
11291	0.007692
11310	0.005376
11398	0.020191
11416	0.019407
11437	0.024131
11487	0.032093
11630	0.025368
11689	0.023172
11741	0.021151
11765	0.024131
11767	0.166190
11768	0.054519
11814	0.027111
11817	0.016757
11840	0.025368
11914	0.018170
11918	0.044122
11919	0.022388
11948	0.030872
11962	0.012416
11965	0.021984
12012	0.016540
12039	0.021803
12084	0.015764
12093	0.008434
12106	0.017910
12117	0.011415
12125	0.010164
12126	0.008783
12147	0.014021
12165	0.005263
12174	0.019313
12192	0.003422
12211	0.015468
12217	0.014021
12252	0.010959
12262	0.016223
12278	0.010890
