251
t_index	tf-idf
29	0.015746
105	0.031222
116	0.017194
119	0.023893
150	0.017918
152	0.025060
336	0.021226
344	0.010632
455	0.009123
463	0.016317
489	0.026000
492	0.011099
516	0.017823
578	0.026347
600	0.028947
674	0.032623
768	0.033853
1066	0.018626
1120	0.029476
1160	0.060575
1176	0.028576
1201	0.028434
1222	0.023747
1414	0.023071
1434	0.033393
1490	0.033393
1597	0.085302
1621	0.025358
1630	0.011946
1767	0.031548
1992	0.043803
2000	0.014915
2040	0.067991
2075	0.024775
2267	0.023747
2276	0.011474
2290	0.027516
2341	0.020913
2354	0.013176
2448	0.013472
2451	0.088517
2456	0.042135
2488	0.035993
2576	0.049826
2607	0.023071
2628	0.010659
2676	0.020471
2737	0.021726
2826	0.030191
3208	0.040439
3214	0.066786
3244	0.071987
3245	0.023513
3283	0.041149
3371	0.028434
3454	0.019184
3470	0.013330
3544	0.029506
3589	0.007991
3611	0.040439
3617	0.021555
3653	0.040439
3678	0.010177
3720	0.020330
3734	0.014398
3817	0.036625
3900	0.027235
3912	0.022460
3930	0.010064
3963	0.017368
3980	0.027102
4030	0.014856
4045	0.007011
4153	0.017546
4170	0.059011
4226	0.019421
4372	0.035993
4378	0.014398
4406	0.006993
4511	0.025358
4592	0.125427
4597	0.037838
4638	0.028947
4650	0.013970
4703	0.015349
4798	0.036029
4822	0.008011
4845	0.027102
4902	0.014234
4926	0.013330
4936	0.015739
4987	0.081307
5035	0.016861
5052	0.023989
5057	0.030792
5214	0.040439
5215	0.040113
5220	0.008433
5308	0.012335
5321	0.032404
5434	0.052001
5435	0.100179
5436	0.047493
5437	0.030792
5468	0.017281
5743	0.031548
5796	0.011930
5836	0.009524
5915	0.040439
5935	0.015954
5992	0.022268
6000	0.033393
6003	0.012295
6006	0.022199
6056	0.018626
6107	0.031222
6110	0.027516
6131	0.030792
6148	0.031909
6155	0.014667
6244	0.009815
6305	0.040439
6353	0.008368
6391	0.042065
6507	0.081307
6577	0.027009
6628	0.032404
6657	0.018733
6722	0.021902
6725	0.026945
6741	0.071987
6765	0.013237
6784	0.033397
6800	0.060170
6801	0.040439
6803	0.040439
6818	0.021226
6861	0.057204
6864	0.027959
6925	0.010652
6945	0.017864
6959	0.021902
7009	0.021226
7180	0.014797
7185	0.049899
7200	0.028795
7251	0.013011
7304	0.010936
7381	0.020471
7462	0.014566
7477	0.005066
7479	0.028947
7489	0.039849
7529	0.007568
7601	0.037838
7725	0.025060
7872	0.025358
7881	0.023989
7966	0.030117
7976	0.053468
8051	0.075677
8102	0.025671
8200	0.011834
8244	0.007673
8334	0.023513
8347	0.037838
8447	0.015414
8507	0.011369
8545	0.034562
8606	0.028434
8733	0.040439
8745	0.013011
8807	0.040439
8814	0.014022
8901	0.037838
8918	0.040659
8991	0.012879
9001	0.023071
9018	0.029527
9046	0.040439
9079	0.026347
9097	0.040439
9142	0.095305
9274	0.035993
9329	0.007801
9332	0.028651
9374	0.030792
9398	0.021726
9429	0.052638
9436	0.003923
9525	0.015286
9554	0.011760
9648	0.064809
9666	0.018997
9767	0.122093
9773	0.030792
9840	0.012416
9910	0.020057
9914	0.023893
9916	0.022082
9920	0.023989
9931	0.033393
9995	0.010622
10009	0.025060
10108	0.015678
10187	0.017026
10210	0.011404
10239	0.033393
10300	0.133572
10304	0.012295
10310	0.015951
10340	0.023288
10505	0.027959
10526	0.033393
10570	0.013667
10592	0.031548
10611	0.008932
10638	0.015222
10741	0.022278
10742	0.013716
10774	0.113515
10815	0.069124
10890	0.010683
10906	0.014623
11027	0.005105
11036	0.024502
11062	0.015222
11086	0.060170
11095	0.025060
11132	0.052001
11154	0.018843
11178	0.038136
11228	0.032935
11283	0.035993
11308	0.027516
11310	0.020048
11487	0.020515
11625	0.016228
11628	0.060214
11739	0.037909
11757	0.030073
11918	0.043874
11923	0.030117
11936	0.033393
11941	0.050829
11953	0.014453
11994	0.006771
11995	0.018014
12165	0.007850
12193	0.030571
12252	0.008173
