61
t_index	tf-idf
119	0.072216
201	0.086371
374	0.043779
463	0.098636
640	0.146534
641	0.102921
674	0.147905
1071	0.195489
1203	0.055744
1724	0.115268
1812	0.066305
1903	0.082617
2028	0.114581
2040	0.102753
2084	0.166436
2703	0.075548
2766	0.094371
3607	0.164050
3886	0.126421
4316	0.060329
4707	0.097744
4834	0.132397
5364	0.088742
5623	0.136964
5796	0.036059
5935	0.192890
6179	0.099089
6353	0.050585
6614	0.106616
6771	0.052457
7269	0.113244
7451	0.111322
7477	0.030625
7529	0.022873
7596	0.099089
7943	0.083828
8109	0.161486
8200	0.071538
8814	0.084763
8933	0.077698
9332	0.057732
9425	0.096445
9559	0.072675
9751	0.195886
9812	0.067904
10268	0.106067
10454	0.142141
10607	0.171887
10834	0.228736
10890	0.129164
11058	0.048059
11097	0.068938
11390	0.166339
11615	0.095602
11621	0.195886
11628	0.060666
11760	0.127355
11899	0.135771
12086	0.078651
12193	0.092403
12257	0.058686
