187
t_index	tf-idf
57	0.017514
62	0.026237
74	0.025350
84	0.020601
159	0.012444
279	0.013602
289	0.013902
330	0.010227
344	0.016142
358	0.026237
380	0.014836
463	0.012387
492	0.008426
495	0.008351
504	0.013459
514	0.018211
571	0.030682
593	0.044753
642	0.010765
682	0.014221
711	0.007076
865	0.022863
1031	0.016363
1186	0.022399
1230	0.014652
1326	0.015993
1354	0.014139
1372	0.010888
1466	0.012111
1573	0.009364
1757	0.025278
1812	0.024980
1893	0.007836
1919	0.028724
1927	0.008579
1969	0.007000
2001	0.022399
2084	0.020901
2104	0.025350
2192	0.022115
2194	0.015761
2225	0.010301
2228	0.020889
2276	0.008710
2335	0.025600
2371	0.023736
2375	0.015540
2454	0.022737
2628	0.004046
2648	0.035104
2654	0.007994
2664	0.012501
2691	0.023376
2766	0.011851
2810	0.016237
2831	0.034400
2934	0.012988
3201	0.015876
3268	0.008553
3302	0.022399
3542	0.012387
3607	0.020601
3614	0.015226
3631	0.018600
3756	0.007948
3875	0.011954
3877	0.015993
3959	0.026369
3962	0.016493
4045	0.005322
4078	0.020504
4166	0.007880
4192	0.013118
4193	0.055607
4293	0.011369
4313	0.012862
4316	0.007576
4377	0.009098
4447	0.005511
4566	0.012678
4822	0.006081
4864	0.014475
4869	0.015876
4990	0.013389
4996	0.006502
5000	0.006402
5036	0.014059
5124	0.015540
5126	0.044797
5289	0.030251
5397	0.021448
5421	0.019918
5429	0.010084
5535	0.013750
5635	0.040559
5667	0.018402
6017	0.017679
6061	0.016752
6081	0.032986
6160	0.016905
6223	0.011604
6403	0.006710
6429	0.008017
6445	0.005609
6609	0.011652
6650	0.008134
6674	0.020001
6740	0.008956
6765	0.010049
6771	0.026350
6942	0.174634
7197	0.008737
7264	0.005511
7377	0.020001
7462	0.011057
7463	0.025850
7571	0.010264
7616	0.029305
7914	0.043171
7985	0.041705
8109	0.020279
8120	0.018211
8158	0.015942
8244	0.011650
8316	0.003326
8331	0.028442
8389	0.017200
8390	0.020889
8419	0.021585
8430	0.027959
8507	0.017262
8594	0.013184
8745	0.009877
8864	0.009550
8933	0.004879
8934	0.017679
8945	0.017514
8963	0.024887
8965	0.017050
8987	0.014304
9090	0.008229
9250	0.027324
9258	0.008327
9261	0.017200
9329	0.007896
9345	0.024599
9444	0.013530
9564	0.026237
9566	0.005914
9623	0.013602
9812	0.008527
10187	0.038774
10242	0.018600
10304	0.009334
10310	0.003027
10317	0.010684
10564	0.020279
10611	0.006781
10635	0.013980
10645	0.019822
10837	0.018081
10895	0.019488
10992	0.018402
11071	0.006674
11097	0.008657
11208	0.005914
11271	0.030698
11290	0.020279
11301	0.013750
11310	0.003044
11325	0.027324
11375	0.017850
11460	0.020574
11509	0.025350
11599	0.025350
11649	0.020574
11760	0.015993
11787	0.245914
11836	0.015761
11917	0.006502
11975	0.023376
11985	0.019738
11994	0.005140
12036	0.018600
12039	0.008229
12076	0.010301
12126	0.009945
