247
t_index	tf-idf
23	0.035681
76	0.010611
84	0.011142
138	0.062143
188	0.014793
189	0.016255
273	0.019308
337	0.011688
429	0.016581
455	0.007492
503	0.021936
552	0.016694
587	0.009169
636	0.021081
646	0.017985
673	0.022256
682	0.015383
839	0.029557
853	0.031506
883	0.023349
944	0.023349
1053	0.016151
1207	0.031072
1240	0.016470
1452	0.025286
1462	0.021081
1479	0.016810
1489	0.018443
1521	0.017057
1527	0.017563
1539	0.016255
1551	0.031943
1552	0.022256
1562	0.015038
1573	0.010129
1743	0.018605
1812	0.009007
1899	0.015122
1900	0.031896
1969	0.007572
2000	0.097985
2016	0.022596
2023	0.019500
2092	0.017563
2236	0.024229
2241	0.012298
2256	0.019699
2264	0.008195
2335	0.013846
2354	0.005410
2361	0.020344
2371	0.015405
2375	0.033620
2380	0.045572
2519	0.024229
2651	0.027421
2668	0.013780
2675	0.038629
2708	0.026609
2754	0.013523
2781	0.018133
2820	0.035333
2893	0.018283
3132	0.015948
3169	0.022256
3299	0.014190
3328	0.013981
3359	0.019786
3375	0.024229
3405	0.012008
3408	0.027421
3614	0.016470
3635	0.020824
3636	0.020824
3675	0.016928
3679	0.020344
3718	0.009308
3780	0.025286
3851	0.021635
3873	0.013913
3875	0.012930
3887	0.014955
3915	0.004766
3930	0.008264
4014	0.031072
4045	0.005757
4078	0.022179
4098	0.008060
4166	0.025573
4302	0.017563
4313	0.013913
4573	0.087817
4680	0.028381
4694	0.021223
4733	0.021936
4767	0.008773
4834	0.017985
5034	0.031072
5046	0.011601
5114	0.020344
5141	0.011429
5206	0.031072
5220	0.006925
5306	0.012930
5336	0.013044
5347	0.014262
5353	0.022256
5385	0.008452
5492	0.128387
5493	0.019308
5662	0.014955
5687	0.120722
5763	0.014955
5836	0.007821
5839	0.010229
5856	0.023349
5857	0.029557
5994	0.013523
6001	0.004045
6003	0.010096
6021	0.018945
6050	0.061053
6250	0.019500
6273	0.010434
6288	0.015473
6391	0.011514
6402	0.008980
6426	0.031072
6445	0.006067
6456	0.020579
6631	0.009748
6659	0.008500
6771	0.028503
6787	0.011024
6810	0.009748
6995	0.014873
7168	0.025076
7222	0.013523
7254	0.005277
7274	0.008016
7293	0.027421
7312	0.026609
7348	0.016694
7368	0.014483
7462	0.011961
7477	0.004160
7500	0.007633
7529	0.012428
7552	0.046260
7571	0.011103
7611	0.206497
7616	0.015850
7810	0.015208
7827	0.018283
7829	0.015208
7903	0.023922
7944	0.012899
8163	0.016436
8168	0.017049
8193	0.012875
8244	0.012602
8283	0.015658
8314	0.022596
8316	0.007196
8318	0.016809
8333	0.018605
8389	0.018605
8404	0.024796
8439	0.011182
8465	0.009935
8525	0.028381
8550	0.017841
8624	0.011346
8705	0.016581
8802	0.015295
8827	0.014873
8849	0.021081
8854	0.015122
8881	0.012633
8923	0.019124
8939	0.026609
8948	0.013913
8987	0.015473
9142	0.013044
9258	0.036028
9264	0.030616
9328	0.029557
9329	0.010677
9382	0.031072
9424	0.018393
9436	0.003221
9566	0.006397
9586	0.018286
9628	0.013338
9666	0.015600
9775	0.020579
9786	0.016581
9856	0.011063
9889	0.012257
9978	0.011346
9995	0.008722
10262	0.020579
10290	0.011223
10310	0.003275
10313	0.012348
10356	0.010947
10384	0.005686
10418	0.014636
10452	0.019135
10517	0.019699
10528	0.019699
10548	0.029557
10571	0.017841
10611	0.022004
10616	0.032940
10635	0.015122
10808	0.011644
10840	0.012151
10954	0.010758
10976	0.036893
10978	0.016581
11005	0.062143
11012	0.012449
11101	0.019500
11145	0.014262
11305	0.025906
11477	0.019905
11530	0.043271
11588	0.024229
11598	0.016810
11615	0.012987
11620	0.006680
11625	0.013326
11634	0.017430
11701	0.024731
11801	0.024496
11896	0.012604
11933	0.024205
11981	0.017300
11994	0.005560
12009	0.007800
12017	0.011387
12051	0.009841
12104	0.028381
12252	0.003356
12278	0.013338
12291	0.011223
