132
t_index	tf-idf
51	0.037477
79	0.017614
105	0.019829
116	0.021840
215	0.025143
234	0.027819
373	0.017422
374	0.027596
437	0.036769
535	0.043900
547	0.014398
852	0.041159
886	0.014311
1062	0.022519
1338	0.036769
1411	0.015126
1657	0.040072
1956	0.068072
2105	0.045763
2120	0.031469
2371	0.007943
2781	0.056097
2851	0.019661
2893	0.014140
2898	0.018870
2931	0.022402
3267	0.014618
3299	0.021949
3314	0.033931
3330	0.014441
3395	0.028779
3403	0.032210
3498	0.042415
3557	0.024824
3656	0.033025
3659	0.014354
3681	0.021626
3686	0.029866
3713	0.045718
4096	0.025308
4142	0.026760
4223	0.040892
4316	0.012676
4447	0.009222
4499	0.058075
4551	0.033466
4815	0.015467
5036	0.023523
5191	0.023658
5220	0.010712
5321	0.041159
5376	0.018945
5469	0.015567
5603	0.043900
5700	0.051365
5796	0.007577
6006	0.014098
6038	0.030790
6129	0.029304
6148	0.020265
6191	0.039322
6353	0.010629
6429	0.013414
6445	0.009385
6501	0.028285
6638	0.051365
6689	0.026001
6860	0.031853
7028	0.032171
7274	0.012399
7368	0.022402
7371	0.021417
7543	0.033679
7607	0.013973
7827	0.014140
7836	0.026563
7853	0.016698
7944	0.013301
8148	0.014268
8161	0.019914
8231	0.024982
8313	0.023391
8316	0.022260
8331	0.023795
8349	0.032607
8356	0.016583
8395	0.083457
8432	0.029037
8442	0.042415
8445	0.025647
8745	0.016526
8754	0.025476
8859	0.057297
8935	0.022287
8972	0.023934
8991	0.016358
9090	0.013769
9178	0.040072
9329	0.009909
9559	0.015270
9623	0.022759
9711	0.026961
9856	0.017112
10133	0.017679
10176	0.024220
10277	0.030163
10310	0.005065
10356	0.016932
10552	0.044573
10742	0.017422
10752	0.015770
10925	0.040072
11058	0.010098
11062	0.019335
11145	0.066181
11329	0.028779
11487	0.008686
11559	0.034425
11620	0.061996
11667	0.031831
11682	0.038254
11767	0.266419
11768	0.025822
11769	0.023391
11817	0.031748
11846	0.027819
11918	0.027864
11958	0.051365
12070	0.021949
12112	0.054334
12192	0.006484
12252	0.010382
