87
t_index	tf-idf
8	0.112880
68	0.039684
210	0.030373
279	0.102176
449	0.034608
492	0.031647
516	0.050817
590	0.060983
626	0.077276
628	0.031366
654	0.065781
714	0.067042
963	0.035633
1062	0.101100
1110	0.230601
1326	0.060069
1757	0.031647
1812	0.031274
1927	0.032221
1969	0.026292
2078	0.025875
2192	0.083060
2276	0.032714
2277	0.062962
2490	0.071452
2628	0.015196
2746	0.048783
2754	0.046953
3359	0.045800
3440	0.025068
3912	0.064038
4166	0.029598
4191	0.345901
4193	0.104427
4240	0.049271
4926	0.038008
4990	0.050287
5036	0.052804
5364	0.041856
5535	0.154926
5763	0.051926
6067	0.039684
6207	0.029430
6353	0.023859
6945	0.050934
6975	0.037612
7197	0.032814
7264	0.020701
7388	0.047172
7481	0.051642
7552	0.032124
7985	0.208855
8090	0.026864
8168	0.059198
8316	0.037477
8439	0.038827
8745	0.037097
8844	0.082536
8864	0.035869
8963	0.046737
9018	0.028063
9090	0.030908
9258	0.031274
9261	0.064601
9329	0.007414
9566	0.022212
9571	0.045092
9812	0.032028
9910	0.057186
10102	0.040894
10352	0.077276
10402	0.068398
10559	0.072303
10741	0.021173
10854	0.048075
11012	0.043224
11016	0.070639
11058	0.022668
11070	0.068398
11092	0.042873
11127	0.057571
11228	0.046953
11484	0.052804
11591	0.095211
11753	0.045290
11762	0.065181
12252	0.023304
