120
t_index	tf-idf
110	0.052623
119	0.105255
177	0.077379
178	0.059301
210	0.031285
374	0.063808
404	0.062815
460	0.095168
492	0.065195
521	0.108167
674	0.047905
711	0.027374
740	0.069057
768	0.019885
787	0.062338
957	0.066541
977	0.024831
1176	0.083924
1203	0.108329
1502	0.098071
1533	0.028827
1620	0.067189
1903	0.080276
2040	0.099842
2089	0.048589
2264	0.029310
2371	0.018366
2576	0.109750
2622	0.152720
2826	0.059112
2831	0.066541
2931	0.051798
3544	0.086655
3640	0.092653
3681	0.050003
3722	0.043114
3762	0.033800
3802	0.043114
3873	0.049760
3968	0.065399
4045	0.020590
4102	0.026094
4295	0.237529
4548	0.032695
4592	0.046046
4596	0.057762
4703	0.045080
4817	0.069742
4936	0.023112
5220	0.024767
5421	0.025686
5457	0.104138
5623	0.066541
5644	0.075394
5796	0.017519
5839	0.036583
6061	0.032404
6202	0.035877
6223	0.044892
6345	0.071960
6445	0.021700
6577	0.052882
6768	0.062815
6771	0.025486
7009	0.062338
7168	0.022421
7185	0.029310
7264	0.021323
7381	0.060120
7477	0.014878
7543	0.025957
7684	0.082112
7872	0.074475
7944	0.015378
8104	0.039850
8185	0.069057
8200	0.069511
8244	0.022535
8312	0.063807
8475	0.040578
8548	0.030662
8777	0.048364
8814	0.041180
8871	0.053194
8918	0.059706
8933	0.018874
8977	0.034432
9329	0.007637
9332	0.028048
9436	0.011520
9525	0.044892
9566	0.022879
9569	0.032891
9647	0.033089
9767	0.130390
9989	0.069742
10136	0.052344
10142	0.065962
10310	0.023423
10442	0.076360
10454	0.069057
10570	0.040138
10598	0.105709
10890	0.031376
11012	0.044523
11016	0.072762
11132	0.152720
11178	0.056001
11268	0.101506
11310	0.023551
11620	0.119455
11628	0.029473
11841	0.055018
11860	0.068396
11953	0.042447
11994	0.019885
12174	0.028201
12192	0.014993
12257	0.057023
12258	0.160552
